"REF_DATE","GEO","DGUID","Estimates","Commodity","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh spinach [114221341]","Pounds","254","units","0","v73958","14.2.14","14900","","","t","0"
"2002","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh spinach [114221341]","Pounds","254","units","0","v73958","14.2.14","12000","","","t","0"
"2003","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh spinach [114221341]","Pounds","254","units","0","v73958","14.2.14","17100","","","t","0"
"2004","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh spinach [114221341]","Pounds","254","units","0","v73958","14.2.14","11200","","","t","0"
"2005","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh spinach [114221341]","Pounds","254","units","0","v73958","14.2.14","10000","","","t","0"
"2006","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh spinach [114221341]","Pounds","254","units","0","v73958","14.2.14","9600","","","t","0"
"2007","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh spinach [114221341]","Pounds","254","units","0","v73958","14.2.14","12700","","","t","0"
"2008","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh spinach [114221341]","Pounds","254","units","0","v73958","14.2.14","10000","","","t","0"
"2009","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh spinach [114221341]","Pounds","254","units","0","v73958","14.2.14","12800","E","","t","0"
"2010","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh spinach [114221341]","Pounds","254","units","0","v73958","14.2.14","9700","E","","t","0"
"2011","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh spinach [114221341]","Pounds","254","units","0","v73958","14.2.14","8500","","","t","0"
"2012","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh spinach [114221341]","Pounds","254","units","0","v73958","14.2.14","11000","","","t","0"
"2013","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh spinach [114221341]","Pounds","254","units","0","v73958","14.2.14","13600","E","","t","0"
"2014","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh spinach [114221341]","Pounds","254","units","0","v73958","14.2.14","13500","","","t","0"
"2015","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh spinach [114221341]","Pounds","254","units","0","v73958","14.2.14","10100","","","t","0"
"2016","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh spinach [114221341]","Pounds","254","units","0","v73958","14.2.14","7900","E","","t","0"
"2017","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh spinach [114221341]","Pounds","254","units","0","v73958","14.2.14","13000","","","t","0"
"2007","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh squash and zucchini [114221561]","Pounds","254","units","0","v43974254","14.2.24","14000","","","t","0"
"2008","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh squash and zucchini [114221561]","Pounds","254","units","0","v43974254","14.2.24","11200","","","t","0"
"2009","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh squash and zucchini [114221561]","Pounds","254","units","0","v43974254","14.2.24","18200","","","t","0"
"2010","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh squash and zucchini [114221561]","Pounds","254","units","0","v43974254","14.2.24","12700","","","t","0"
"2011","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh squash and zucchini [114221561]","Pounds","254","units","0","v43974254","14.2.24","8600","","","t","0"
"2012","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh squash and zucchini [114221561]","Pounds","254","units","0","v43974254","14.2.24","11800","","","t","0"
"2013","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh squash and zucchini [114221561]","Pounds","254","units","0","v43974254","14.2.24","11200","","","t","0"
"2014","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh squash and zucchini [114221561]","Pounds","254","units","0","v43974254","14.2.24","12300","","","t","0"
"2015","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh squash and zucchini [114221561]","Pounds","254","units","0","v43974254","14.2.24","12200","","","t","0"
"2016","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh squash and zucchini [114221561]","Pounds","254","units","0","v43974254","14.2.24","14200","","","t","0"
"2017","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh squash and zucchini [114221561]","Pounds","254","units","0","v43974254","14.2.24","15900","","","t","0"
"1940","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1941","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1942","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1943","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1944","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1945","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1946","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1947","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1948","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1949","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1950","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1951","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1952","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1953","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1954","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1955","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1956","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1957","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1958","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1959","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1960","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1961","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1962","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1963","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1964","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","0","","","t","0"
"1965","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","16300","","","t","0"
"1966","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","25700","","","t","0"
"1967","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","22000","","","t","0"
"1968","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","9900","","","t","0"
"1969","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","18700","","","t","0"
"1970","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","","x","","t","0"
"1971","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","","x","","t","0"
"1972","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","","x","","t","0"
"1973","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","","x","","t","0"
"1974","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","","x","","t","0"
"1975","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","","x","","t","0"
"1976","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","","x","","t","0"
"1977","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","","x","","t","0"
"1978","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","","x","","t","0"
"1979","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","","x","","t","0"
"1980","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","","x","","t","0"
"1981","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","","x","","t","0"
"1982","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","","x","","t","0"
"1983","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","","x","","t","0"
"1984","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","","x","","t","0"
"1985","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","","x","","t","0"
"1986","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","","x","","t","0"
"1987","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","17100","","","t","0"
"1988","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","22200","","","t","0"
"1989","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","22000","","","t","0"
"1990","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","20400","","","t","0"
"1991","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","21800","","","t","0"
"1992","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","18300","","","t","0"
"1993","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","18200","","","t","0"
"1994","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","18100","","","t","0"
"1995","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","18100","","","t","0"
"1996","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","16100","","","t","0"
"1997","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","23900","","","t","0"
"1998","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","17800","","","t","0"
"1999","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","12700","","","t","0"
"2000","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","7800","","","t","0"
"2001","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","17200","","","t","0"
"2002","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","13000","","","t","0"
"2003","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","13000","","","t","0"
"2004","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","14100","","","t","0"
"2005","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","13900","","","t","0"
"2006","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","15700","","","t","0"
"2007","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","18800","","","t","0"
"2008","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","15800","","","t","0"
"2009","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","15700","","","t","0"
"2010","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","17900","","","t","0"
"2011","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","21100","","","t","0"
"2012","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","21100","","","t","0"
"2013","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","17400","","","t","0"
"2014","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","17600","","","t","0"
"2015","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","17200","","","t","0"
"2016","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","20500","","","t","0"
"2017","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh tomatoes [11422151]","Pounds","254","units","0","v74026","14.2.15","18000","","","t","0"
"1981","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","5800","","","t","0"
"1982","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","7900","","","t","0"
"1983","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","6700","","","t","0"
"1984","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","8600","","","t","0"
"1985","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","9000","","","t","0"
"1986","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","9200","","","t","0"
"1987","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","8800","","","t","0"
"1988","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","7800","","","t","0"
"1989","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","7600","","","t","0"
"1990","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","7100","","","t","0"
"1991","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","7700","","","t","0"
"1992","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","7600","","","t","0"
"1993","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","6700","","","t","0"
"1994","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","8300","","","t","0"
"1995","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","13500","","","t","0"
"1996","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","8000","","","t","0"
"1997","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","10800","","","t","0"
"1998","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","9700","","","t","0"
"1999","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","7000","","","t","0"
"2000","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","7700","","","t","0"
"2001","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","9800","","","t","0"
"2002","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","8800","","","t","0"
"2003","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","9500","","","t","0"
"2004","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","9800","","","t","0"
"2005","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","11500","","","t","0"
"2006","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","12200","","","t","0"
"2007","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","14000","","","t","0"
"2008","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","","x","","t","0"
"2009","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","18100","","","t","0"
"2010","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","19700","E","","t","0"
"2011","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","15600","","","t","0"
"2012","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","16900","","","t","0"
"2013","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","14700","E","","t","0"
"2014","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","17900","","","t","0"
"2015","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","16000","","","t","0"
"2016","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","18700","","","t","0"
"2017","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh peppers [114221541]","Pounds","254","units","0","v20682403","14.2.16","12300","E","","t","0"
"1981","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","19200","","","t","0"
"1982","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","15900","","","t","0"
"1983","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","19000","","","t","0"
"1984","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","18700","","","t","0"
"1985","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","17200","","","t","0"
"1986","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","18400","","","t","0"
"1987","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","19100","","","t","0"
"1988","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","19100","","","t","0"
"1989","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","24900","","","t","0"
"1990","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","21100","","","t","0"
"1991","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","33700","","","t","0"
"1992","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","33800","","","t","0"
"1993","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","34300","","","t","0"
"1994","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","34000","","","t","0"
"1995","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","33300","","","t","0"
"1996","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","33800","","","t","0"
"1997","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","5900","","","t","0"
"1998","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","5300","","","t","0"
"1999","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","6300","","","t","0"
"2000","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","10700","","","t","0"
"2001","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","12500","","","t","0"
"2002","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","6100","","","t","0"
"2003","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","8500","","","t","0"
"2004","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","7300","","","t","0"
"2005","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","12000","","","t","0"
"2006","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","11900","","","t","0"
"2007","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","13000","","","t","0"
"2008","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","12200","","","t","0"
"2009","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","16000","","","t","0"
"2010","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","12400","","","t","0"
"2011","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","13600","","","t","0"
"2012","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","11700","","","t","0"
"2013","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","11300","","","t","0"
"2014","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","17400","","","t","0"
"2015","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","14700","","","t","0"
"2016","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","10700","E","","t","0"
"2017","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh radishes  [11422113]","Pounds","254","units","0","v20682404","14.2.17","17700","","","t","0"
"2002","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rhubarb [114221371]","Pounds","254","units","0","v52014314","14.2.28","17400","","","t","0"
"2003","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rhubarb [114221371]","Pounds","254","units","0","v52014314","14.2.28","7600","","","t","0"
"2004","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rhubarb [114221371]","Pounds","254","units","0","v52014314","14.2.28","10000","","","t","0"
"2005","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rhubarb [114221371]","Pounds","254","units","0","v52014314","14.2.28","15800","","","t","0"
"2006","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rhubarb [114221371]","Pounds","254","units","0","v52014314","14.2.28","12700","","","t","0"
"2007","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh rhubarb [114221371]","Pounds","254","units","0","v52014314","14.2.28","13900","","","t","0"
