"REF_DATE","GEO","DGUID","Estimates","Commodity","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh leeks [114221241]","Kilograms","192","units","0","v52152961","14.11.21","12800","","","t","0"
"2013","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh leeks [114221241]","Kilograms","192","units","0","v52152961","14.11.21","15700","E","","t","0"
"2014","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh leeks [114221241]","Kilograms","192","units","0","v52152961","14.11.21","19600","E","","t","0"
"2015","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh leeks [114221241]","Kilograms","192","units","0","v52152961","14.11.21","6300","","","t","0"
"2016","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh leeks [114221241]","Kilograms","192","units","0","v52152961","14.11.21","","F","","t","0"
"2017","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh leeks [114221241]","Kilograms","192","units","0","v52152961","14.11.21","16000","","","t","0"
"2002","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh lettuce [11422131]","Kilograms","192","units","0","v52152950","14.11.10","15700","","","t","0"
"2003","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh lettuce [11422131]","Kilograms","192","units","0","v52152950","14.11.10","18500","","","t","0"
"2004","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh lettuce [11422131]","Kilograms","192","units","0","v52152950","14.11.10","17200","","","t","0"
"2005","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh lettuce [11422131]","Kilograms","192","units","0","v52152950","14.11.10","21300","","","t","0"
"2006","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh lettuce [11422131]","Kilograms","192","units","0","v52152950","14.11.10","26900","","","t","0"
"2007","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh lettuce [11422131]","Kilograms","192","units","0","v52152950","14.11.10","23300","","","t","0"
"2008","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh lettuce [11422131]","Kilograms","192","units","0","v52152950","14.11.10","24500","","","t","0"
"2009","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh lettuce [11422131]","Kilograms","192","units","0","v52152950","14.11.10","32100","","","t","0"
"2010","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh lettuce [11422131]","Kilograms","192","units","0","v52152950","14.11.10","31700","","","t","0"
"2011","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh lettuce [11422131]","Kilograms","192","units","0","v52152950","14.11.10","28400","","","t","0"
"2012","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh lettuce [11422131]","Kilograms","192","units","0","v52152950","14.11.10","23500","","","t","0"
"2013","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh lettuce [11422131]","Kilograms","192","units","0","v52152950","14.11.10","25800","","","t","0"
"2014","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh lettuce [11422131]","Kilograms","192","units","0","v52152950","14.11.10","26300","","","t","0"
"2015","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh lettuce [11422131]","Kilograms","192","units","0","v52152950","14.11.10","22100","","","t","0"
"2016","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh lettuce [11422131]","Kilograms","192","units","0","v52152950","14.11.10","24300","","","t","0"
"2017","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh lettuce [11422131]","Kilograms","192","units","0","v52152950","14.11.10","33800","","","t","0"
"2002","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh dry onions [114221211]","Kilograms","192","units","0","v52152951","14.11.11","35700","","","t","0"
"2003","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh dry onions [114221211]","Kilograms","192","units","0","v52152951","14.11.11","31600","","","t","0"
"2004","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh dry onions [114221211]","Kilograms","192","units","0","v52152951","14.11.11","38300","","","t","0"
"2005","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh dry onions [114221211]","Kilograms","192","units","0","v52152951","14.11.11","41600","","","t","0"
"2006","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh dry onions [114221211]","Kilograms","192","units","0","v52152951","14.11.11","","x","","t","0"
"2007","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh dry onions [114221211]","Kilograms","192","units","0","v52152951","14.11.11","33100","","","t","0"
"2008","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh dry onions [114221211]","Kilograms","192","units","0","v52152951","14.11.11","23000","","","t","0"
"2009","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh dry onions [114221211]","Kilograms","192","units","0","v52152951","14.11.11","","F","","t","0"
"2010","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh dry onions [114221211]","Kilograms","192","units","0","v52152951","14.11.11","","x","","t","0"
"2011","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh dry onions [114221211]","Kilograms","192","units","0","v52152951","14.11.11","33000","E","","t","0"
"2012","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh dry onions [114221211]","Kilograms","192","units","0","v52152951","14.11.11","35000","E","","t","0"
"2013","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh dry onions [114221211]","Kilograms","192","units","0","v52152951","14.11.11","","F","","t","0"
"2014","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh dry onions [114221211]","Kilograms","192","units","0","v52152951","14.11.11","","F","","t","0"
"2015","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh dry onions [114221211]","Kilograms","192","units","0","v52152951","14.11.11","","F","","t","0"
"2016","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh dry onions [114221211]","Kilograms","192","units","0","v52152951","14.11.11","","F","","t","0"
"2017","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh dry onions [114221211]","Kilograms","192","units","0","v52152951","14.11.11","14700","E","","t","0"
"2002","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsley [114221381]","Kilograms","192","units","0","v52152967","14.11.27","","x","","t","0"
"2003","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsley [114221381]","Kilograms","192","units","0","v52152967","14.11.27","9400","","","t","0"
"2004","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsley [114221381]","Kilograms","192","units","0","v52152967","14.11.27","12100","","","t","0"
"2005","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsley [114221381]","Kilograms","192","units","0","v52152967","14.11.27","12700","","","t","0"
"2006","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsley [114221381]","Kilograms","192","units","0","v52152967","14.11.27","15300","","","t","0"
"2007","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsley [114221381]","Kilograms","192","units","0","v52152967","14.11.27","11200","","","t","0"
"2008","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsley [114221381]","Kilograms","192","units","0","v52152967","14.11.27","13100","","","t","0"
"2009","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsley [114221381]","Kilograms","192","units","0","v52152967","14.11.27","15700","","","t","0"
"2010","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsley [114221381]","Kilograms","192","units","0","v52152967","14.11.27","","F","","t","0"
"2011","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsley [114221381]","Kilograms","192","units","0","v52152967","14.11.27","19100","","","t","0"
"2012","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsley [114221381]","Kilograms","192","units","0","v52152967","14.11.27","18600","","","t","0"
"2013","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsley [114221381]","Kilograms","192","units","0","v52152967","14.11.27","8700","","","t","0"
"2014","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsley [114221381]","Kilograms","192","units","0","v52152967","14.11.27","24400","","","t","0"
"2015","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsley [114221381]","Kilograms","192","units","0","v52152967","14.11.27","18400","","","t","0"
"2016","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsley [114221381]","Kilograms","192","units","0","v52152967","14.11.27","17300","","","t","0"
"2017","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsley [114221381]","Kilograms","192","units","0","v52152967","14.11.27","25900","","","t","0"
"2002","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsnips [114221151]","Kilograms","192","units","0","v52152952","14.11.12","21300","","","t","0"
"2003","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsnips [114221151]","Kilograms","192","units","0","v52152952","14.11.12","17900","","","t","0"
"2004","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsnips [114221151]","Kilograms","192","units","0","v52152952","14.11.12","22400","","","t","0"
"2005","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsnips [114221151]","Kilograms","192","units","0","v52152952","14.11.12","2400","","","t","0"
"2006","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsnips [114221151]","Kilograms","192","units","0","v52152952","14.11.12","8600","","","t","0"
"2007","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsnips [114221151]","Kilograms","192","units","0","v52152952","14.11.12","6400","","","t","0"
"2008","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsnips [114221151]","Kilograms","192","units","0","v52152952","14.11.12","10000","","","t","0"
"2009","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsnips [114221151]","Kilograms","192","units","0","v52152952","14.11.12","","F","","t","0"
"2010","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsnips [114221151]","Kilograms","192","units","0","v52152952","14.11.12","","F","","t","0"
"2011","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsnips [114221151]","Kilograms","192","units","0","v52152952","14.11.12","15300","","","t","0"
"2012","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsnips [114221151]","Kilograms","192","units","0","v52152952","14.11.12","20500","","","t","0"
"2013","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsnips [114221151]","Kilograms","192","units","0","v52152952","14.11.12","24700","E","","t","0"
"2014","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsnips [114221151]","Kilograms","192","units","0","v52152952","14.11.12","","F","","t","0"
"2015","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsnips [114221151]","Kilograms","192","units","0","v52152952","14.11.12","15400","E","","t","0"
"2016","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsnips [114221151]","Kilograms","192","units","0","v52152952","14.11.12","10800","","","t","0"
"2017","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh parsnips [114221151]","Kilograms","192","units","0","v52152952","14.11.12","8100","","","t","0"
"2002","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh green peas [114221611]","Kilograms","192","units","0","v52152953","14.11.13","6000","","","t","0"
"2003","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh green peas [114221611]","Kilograms","192","units","0","v52152953","14.11.13","4200","","","t","0"
"2004","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh green peas [114221611]","Kilograms","192","units","0","v52152953","14.11.13","4600","","","t","0"
"2005","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh green peas [114221611]","Kilograms","192","units","0","v52152953","14.11.13","5200","","","t","0"
"2006","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh green peas [114221611]","Kilograms","192","units","0","v52152953","14.11.13","3900","","","t","0"
"2007","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh green peas [114221611]","Kilograms","192","units","0","v52152953","14.11.13","4900","","","t","0"
"2008","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh green peas [114221611]","Kilograms","192","units","0","v52152953","14.11.13","4600","","","t","0"
"2009","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh green peas [114221611]","Kilograms","192","units","0","v52152953","14.11.13","4900","","","t","0"
"2010","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh green peas [114221611]","Kilograms","192","units","0","v52152953","14.11.13","4500","","","t","0"
"2011","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh green peas [114221611]","Kilograms","192","units","0","v52152953","14.11.13","3700","","","t","0"
"2012","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh green peas [114221611]","Kilograms","192","units","0","v52152953","14.11.13","5900","","","t","0"
"2013","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh green peas [114221611]","Kilograms","192","units","0","v52152953","14.11.13","6200","","","t","0"
"2014","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh green peas [114221611]","Kilograms","192","units","0","v52152953","14.11.13","5700","","","t","0"
"2015","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh green peas [114221611]","Kilograms","192","units","0","v52152953","14.11.13","5600","","","t","0"
"2016","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh green peas [114221611]","Kilograms","192","units","0","v52152953","14.11.13","5200","","","t","0"
"2017","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh green peas [114221611]","Kilograms","192","units","0","v52152953","14.11.13","4700","","","t","0"
"2007","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152962","14.11.22","26000","","","t","0"
"2008","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152962","14.11.22","23300","","","t","0"
"2009","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152962","14.11.22","36200","","","t","0"
"2010","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152962","14.11.22","28400","","","t","0"
"2011","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152962","14.11.22","28900","","","t","0"
"2012","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152962","14.11.22","34000","","","t","0"
"2013","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152962","14.11.22","30800","","","t","0"
"2014","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152962","14.11.22","35200","","","t","0"
"2015","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152962","14.11.22","28000","","","t","0"
"2016","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152962","14.11.22","29500","","","t","0"
"2017","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152962","14.11.22","33300","","","t","0"
"2007","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh French shallots and green onions [11422123]","Kilograms","192","units","0","v52152963","14.11.23","14000","","","t","0"
"2008","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh French shallots and green onions [11422123]","Kilograms","192","units","0","v52152963","14.11.23","15600","","","t","0"
"2009","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh French shallots and green onions [11422123]","Kilograms","192","units","0","v52152963","14.11.23","20200","E","","t","0"
"2010","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh French shallots and green onions [11422123]","Kilograms","192","units","0","v52152963","14.11.23","20200","E","","t","0"
"2011","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh French shallots and green onions [11422123]","Kilograms","192","units","0","v52152963","14.11.23","14600","E","","t","0"
"2012","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh French shallots and green onions [11422123]","Kilograms","192","units","0","v52152963","14.11.23","17100","E","","t","0"
"2013","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh French shallots and green onions [11422123]","Kilograms","192","units","0","v52152963","14.11.23","16300","E","","t","0"
"2014","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh French shallots and green onions [11422123]","Kilograms","192","units","0","v52152963","14.11.23","11100","","","t","0"
"2015","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh French shallots and green onions [11422123]","Kilograms","192","units","0","v52152963","14.11.23","12300","","","t","0"
"2016","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh French shallots and green onions [11422123]","Kilograms","192","units","0","v52152963","14.11.23","12100","E","","t","0"
"2017","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh French shallots and green onions [11422123]","Kilograms","192","units","0","v52152963","14.11.23","15000","E","","t","0"
"2002","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh spinach [114221341]","Kilograms","192","units","0","v52152954","14.11.14","13500","","","t","0"
"2003","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh spinach [114221341]","Kilograms","192","units","0","v52152954","14.11.14","19200","","","t","0"
"2004","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh spinach [114221341]","Kilograms","192","units","0","v52152954","14.11.14","12500","","","t","0"
"2005","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh spinach [114221341]","Kilograms","192","units","0","v52152954","14.11.14","11200","","","t","0"
"2006","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh spinach [114221341]","Kilograms","192","units","0","v52152954","14.11.14","10700","","","t","0"
"2007","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh spinach [114221341]","Kilograms","192","units","0","v52152954","14.11.14","14300","","","t","0"
"2008","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh spinach [114221341]","Kilograms","192","units","0","v52152954","14.11.14","11200","","","t","0"
"2009","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh spinach [114221341]","Kilograms","192","units","0","v52152954","14.11.14","14300","E","","t","0"
"2010","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh spinach [114221341]","Kilograms","192","units","0","v52152954","14.11.14","10900","E","","t","0"
"2011","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh spinach [114221341]","Kilograms","192","units","0","v52152954","14.11.14","9500","","","t","0"
"2012","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh spinach [114221341]","Kilograms","192","units","0","v52152954","14.11.14","12300","","","t","0"
"2013","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh spinach [114221341]","Kilograms","192","units","0","v52152954","14.11.14","15100","E","","t","0"
"2014","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh spinach [114221341]","Kilograms","192","units","0","v52152954","14.11.14","15100","","","t","0"
"2015","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh spinach [114221341]","Kilograms","192","units","0","v52152954","14.11.14","11400","","","t","0"
"2016","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh spinach [114221341]","Kilograms","192","units","0","v52152954","14.11.14","8900","E","","t","0"
"2017","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh spinach [114221341]","Kilograms","192","units","0","v52152954","14.11.14","14700","","","t","0"
"2007","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh squash and zucchini [114221561]","Kilograms","192","units","0","v52152964","14.11.24","15700","","","t","0"
"2008","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh squash and zucchini [114221561]","Kilograms","192","units","0","v52152964","14.11.24","12600","","","t","0"
"2009","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh squash and zucchini [114221561]","Kilograms","192","units","0","v52152964","14.11.24","20400","","","t","0"
"2010","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh squash and zucchini [114221561]","Kilograms","192","units","0","v52152964","14.11.24","14300","","","t","0"
"2011","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh squash and zucchini [114221561]","Kilograms","192","units","0","v52152964","14.11.24","9700","","","t","0"
"2012","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh squash and zucchini [114221561]","Kilograms","192","units","0","v52152964","14.11.24","13200","","","t","0"
"2013","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh squash and zucchini [114221561]","Kilograms","192","units","0","v52152964","14.11.24","12600","","","t","0"
"2014","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh squash and zucchini [114221561]","Kilograms","192","units","0","v52152964","14.11.24","13800","","","t","0"
"2015","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh squash and zucchini [114221561]","Kilograms","192","units","0","v52152964","14.11.24","13600","","","t","0"
"2016","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh squash and zucchini [114221561]","Kilograms","192","units","0","v52152964","14.11.24","15900","","","t","0"
"2017","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh squash and zucchini [114221561]","Kilograms","192","units","0","v52152964","14.11.24","17800","","","t","0"
"2002","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh tomatoes [11422151]","Kilograms","192","units","0","v52152955","14.11.15","14500","","","t","0"
"2003","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh tomatoes [11422151]","Kilograms","192","units","0","v52152955","14.11.15","14500","","","t","0"
"2004","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh tomatoes [11422151]","Kilograms","192","units","0","v52152955","14.11.15","15800","","","t","0"
"2005","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh tomatoes [11422151]","Kilograms","192","units","0","v52152955","14.11.15","15500","","","t","0"
"2006","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh tomatoes [11422151]","Kilograms","192","units","0","v52152955","14.11.15","17600","","","t","0"
"2007","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh tomatoes [11422151]","Kilograms","192","units","0","v52152955","14.11.15","21100","","","t","0"
"2008","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh tomatoes [11422151]","Kilograms","192","units","0","v52152955","14.11.15","17700","","","t","0"
"2009","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh tomatoes [11422151]","Kilograms","192","units","0","v52152955","14.11.15","17600","","","t","0"
"2010","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh tomatoes [11422151]","Kilograms","192","units","0","v52152955","14.11.15","20100","","","t","0"
"2011","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh tomatoes [11422151]","Kilograms","192","units","0","v52152955","14.11.15","23700","","","t","0"
"2012","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh tomatoes [11422151]","Kilograms","192","units","0","v52152955","14.11.15","23700","","","t","0"
"2013","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh tomatoes [11422151]","Kilograms","192","units","0","v52152955","14.11.15","19600","","","t","0"
"2014","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh tomatoes [11422151]","Kilograms","192","units","0","v52152955","14.11.15","19700","","","t","0"
"2015","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh tomatoes [11422151]","Kilograms","192","units","0","v52152955","14.11.15","19200","","","t","0"
"2016","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh tomatoes [11422151]","Kilograms","192","units","0","v52152955","14.11.15","22900","","","t","0"
"2017","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh tomatoes [11422151]","Kilograms","192","units","0","v52152955","14.11.15","20200","","","t","0"
"2002","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh peppers [114221541]","Kilograms","192","units","0","v52152956","14.11.16","9900","","","t","0"
"2003","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh peppers [114221541]","Kilograms","192","units","0","v52152956","14.11.16","10600","","","t","0"
"2004","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh peppers [114221541]","Kilograms","192","units","0","v52152956","14.11.16","11000","","","t","0"
"2005","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh peppers [114221541]","Kilograms","192","units","0","v52152956","14.11.16","12900","","","t","0"
"2006","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh peppers [114221541]","Kilograms","192","units","0","v52152956","14.11.16","13700","","","t","0"
"2007","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh peppers [114221541]","Kilograms","192","units","0","v52152956","14.11.16","15700","","","t","0"
"2008","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh peppers [114221541]","Kilograms","192","units","0","v52152956","14.11.16","","x","","t","0"
"2009","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh peppers [114221541]","Kilograms","192","units","0","v52152956","14.11.16","20200","","","t","0"
"2010","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh peppers [114221541]","Kilograms","192","units","0","v52152956","14.11.16","22100","E","","t","0"
"2011","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh peppers [114221541]","Kilograms","192","units","0","v52152956","14.11.16","17500","","","t","0"
"2012","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh peppers [114221541]","Kilograms","192","units","0","v52152956","14.11.16","18900","","","t","0"
"2013","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh peppers [114221541]","Kilograms","192","units","0","v52152956","14.11.16","16500","E","","t","0"
"2014","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh peppers [114221541]","Kilograms","192","units","0","v52152956","14.11.16","20100","","","t","0"
"2015","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh peppers [114221541]","Kilograms","192","units","0","v52152956","14.11.16","17900","","","t","0"
"2016","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh peppers [114221541]","Kilograms","192","units","0","v52152956","14.11.16","20900","","","t","0"
"2017","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh peppers [114221541]","Kilograms","192","units","0","v52152956","14.11.16","13800","E","","t","0"
"2002","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh radishes  [11422113]","Kilograms","192","units","0","v52152957","14.11.17","6800","","","t","0"
"2003","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh radishes  [11422113]","Kilograms","192","units","0","v52152957","14.11.17","9600","","","t","0"
"2004","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh radishes  [11422113]","Kilograms","192","units","0","v52152957","14.11.17","8200","","","t","0"
"2005","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh radishes  [11422113]","Kilograms","192","units","0","v52152957","14.11.17","13500","","","t","0"
"2006","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh radishes  [11422113]","Kilograms","192","units","0","v52152957","14.11.17","13300","","","t","0"
"2007","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh radishes  [11422113]","Kilograms","192","units","0","v52152957","14.11.17","14600","","","t","0"
"2008","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh radishes  [11422113]","Kilograms","192","units","0","v52152957","14.11.17","13700","","","t","0"
"2009","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh radishes  [11422113]","Kilograms","192","units","0","v52152957","14.11.17","17900","","","t","0"
"2010","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh radishes  [11422113]","Kilograms","192","units","0","v52152957","14.11.17","13900","","","t","0"
"2011","British Columbia","2016A000259","Average yield per hectare (kilograms)","Fresh radishes  [11422113]","Kilograms","192","units","0","v52152957","14.11.17","15100","","","t","0"
