x,y,ID,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,CLIMATE_IDENTIFIER,MAX_TEMPERATURE,LOCAL_MONTH,MAX_TEMPERATURE_FLAG,MIN_REL_HUMIDITY_FLAG,PROVINCE_CODE,TOTAL_RAIN_FLAG,LOCAL_YEAR,LOCAL_DATE,SPEED_MAX_GUST_FLAG,SPEED_MAX_GUST,LOCAL_DAY,TOTAL_PRECIPITATION,SNOW_ON_GROUND,MEAN_TEMPERATURE_FLAG,MEAN_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS,TOTAL_SNOW,TOTAL_RAIN,TOTAL_SNOW_FLAG,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,TOTAL_PRECIPITATION_FLAG,HEATING_DEGREE_DAYS,STATION_NAME,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG
-120.74027777777778,56.23833333333334,1183001.2021.8.25,30,75,,,1183001,23,8,,,BC,,2021,2021-08-25 00:00:00,,42,25,0,,,15.2,,0,0,0,,,,25,,2.8,FORT ST. JOHN A,7.3,
-120.74027777777778,56.23833333333334,1183001.2021.8.26,49,96,,,1183001,19.4,8,,,BC,T,2021,2021-08-26 00:00:00,,43,26,0,,,13.3,,0,0,0,,,,21,T,4.7,FORT ST. JOHN A,7.2,
-120.74027777777778,56.23833333333334,1183001.2021.8.27,42,83,M,,1183001,20.6,8,,,BC,,2021,2021-08-27 00:00:00,M,,27,0,,,15.5,,0,0,0,,,,,,2.5,FORT ST. JOHN A,10.4,
-120.74027777777778,56.23833333333334,1183001.2021.8.28,49,82,,,1183001,18.8,8,,,BC,T,2021,2021-08-28 00:00:00,,59,28,0,,,14.5,,0,0,0,,,,24,T,3.5,FORT ST. JOHN A,10.2,
-120.74027777777778,56.23833333333334,1183001.2021.8.29,38,73,,,1183001,17.3,8,,,BC,,2021,2021-08-29 00:00:00,,53,29,2.4,,,12.1,,0,0,2.4,,,,22,,5.9,FORT ST. JOHN A,6.9,
-120.74027777777778,56.23833333333334,1183001.2021.8.30,46,88,M,,1183001,15.4,8,,,BC,,2021,2021-08-30 00:00:00,M,,30,0,,,9.3,,0,0,0,,,,,,8.7,FORT ST. JOHN A,3.1,
-120.74027777777778,56.23833333333334,1183001.2021.8.31,62,90,,,1183001,14.3,8,,,BC,T,2021,2021-08-31 00:00:00,,42,31,0,,,10.6,,0,0,0,,,,1,T,7.4,FORT ST. JOHN A,6.8,
-120.74027777777778,56.23833333333334,1183001.2021.9.1,42,87,,,1183001,17.6,9,,,BC,T,2021,2021-09-01 00:00:00,,44,1,0,,,12.4,,0,0,0,,,,32,T,5.6,FORT ST. JOHN A,7.2,
-120.74027777777778,56.23833333333334,1183001.2021.9.2,37,98,M,,1183001,21.5,9,,,BC,,2021,2021-09-02 00:00:00,M,,2,0,,,12.8,,0,0,0,,,,,,5.2,FORT ST. JOHN A,4,
-120.74027777777778,56.23833333333334,1183001.2021.9.3,32,95,,,1183001,24.2,9,,,BC,,2021,2021-09-03 00:00:00,,40,3,0,,,15,,0,0,0,,,,22,,3,FORT ST. JOHN A,5.8,
-120.74027777777778,56.23833333333334,1183001.2021.9.4,52,87,M,,1183001,19,9,,,BC,T,2021,2021-09-04 00:00:00,M,,4,0,,,13.2,,0,0,0,,,,,T,4.8,FORT ST. JOHN A,7.3,
-120.74027777777778,56.23833333333334,1183001.2021.9.5,37,74,,,1183001,20.8,9,,,BC,T,2021,2021-09-05 00:00:00,,76,5,0,,,16.5,,0,0,0,,,,23,T,1.5,FORT ST. JOHN A,12.2,
-120.74027777777778,56.23833333333334,1183001.2021.9.6,37,65,,,1183001,20,9,,,BC,,2021,2021-09-06 00:00:00,,58,6,0,,,15,,0,0,0,,,,26,,3,FORT ST. JOHN A,9.9,
-120.74027777777778,56.23833333333334,1183001.2021.9.7,46,78,M,,1183001,19.2,9,,,BC,,2021,2021-09-07 00:00:00,M,,7,0,,,13.6,,0,0,0,,,,,,4.4,FORT ST. JOHN A,8,
-120.74027777777778,56.23833333333334,1183001.2021.9.8,55,92,M,,1183001,17.2,9,,,BC,,2021,2021-09-08 00:00:00,M,,8,1.2,,,13,,0,0,1.2,,,,,,5,FORT ST. JOHN A,8.7,
-120.74027777777778,56.23833333333334,1183001.2021.9.9,52,98,,,1183001,17.6,9,,,BC,,2021,2021-09-09 00:00:00,,42,9,5.1,,,12.9,,0,0,5.1,,,,31,,5.1,FORT ST. JOHN A,8.2,
-120.74027777777778,56.23833333333334,1183001.2021.9.10,51,100,,,1183001,18.5,9,,,BC,,2021,2021-09-10 00:00:00,,35,10,0,,,10.8,,0,0,0,,,,11,,7.2,FORT ST. JOHN A,3.1,
-120.74027777777778,56.23833333333334,1183001.2021.9.11,39,89,,,1183001,19.2,9,,,BC,,2021,2021-09-11 00:00:00,,50,11,0,,,14.6,,0,0,0,,,,23,,3.4,FORT ST. JOHN A,9.9,
-120.74027777777778,56.23833333333334,1183001.2021.9.12,35,77,,,1183001,19.3,9,,,BC,,2021,2021-09-12 00:00:00,,42,12,0,,,13,,0,0,0,,,,25,,5,FORT ST. JOHN A,6.6,
-120.74027777777778,56.23833333333334,1183001.2021.9.13,32,78,,,1183001,18.7,9,,,BC,,2021,2021-09-13 00:00:00,,50,13,0,,,12.5,,0,0,0,,,,24,,5.5,FORT ST. JOHN A,6.3,
-120.74027777777778,56.23833333333334,1183001.2021.9.14,58,95,,,1183001,15.4,9,,,BC,,2021,2021-09-14 00:00:00,,60,14,7.4,,,9.6,,0,0,7.4,,,,33,,8.4,FORT ST. JOHN A,3.7,
-120.74027777777778,56.23833333333334,1183001.2021.9.15,43,99,,,1183001,13.4,9,,,BC,,2021,2021-09-15 00:00:00,,68,15,2.2,,,7.9,,0,0,2.2,,,,35,,10.1,FORT ST. JOHN A,2.3,
-120.74027777777778,56.23833333333334,1183001.2021.9.16,36,86,,,1183001,13.9,9,,,BC,,2021,2021-09-16 00:00:00,,34,16,0,,,8.9,,0,0,0,,,,21,,9.1,FORT ST. JOHN A,3.9,
-120.74027777777778,56.23833333333334,1183001.2021.9.17,64,82,M,,1183001,10.3,9,,,BC,,2021,2021-09-17 00:00:00,M,,17,2.6,,,7.8,,0,0,2.6,,,,,,10.2,FORT ST. JOHN A,5.2,
-120.74027777777778,56.23833333333334,1183001.2021.9.18,75,99,M,,1183001,8.9,9,,,BC,,2021,2021-09-18 00:00:00,M,,18,8,,,6.3,,0,0,8,,,,,,11.7,FORT ST. JOHN A,3.6,
-120.74027777777778,56.23833333333334,1183001.2021.9.19,52,100,,,1183001,14.3,9,,,BC,,2021,2021-09-19 00:00:00,,40,19,0,,,8.7,,0,0,0,,,,25,,9.3,FORT ST. JOHN A,3.1,
-120.74027777777778,56.23833333333334,1183001.2021.9.20,44,90,,,1183001,15.1,9,,,BC,,2021,2021-09-20 00:00:00,,57,20,1.4,,,9.7,,0,0,1.4,,,,24,,8.3,FORT ST. JOHN A,4.3,
-120.74027777777778,56.23833333333334,1183001.2021.9.21,46,84,,,1183001,17.4,9,,,BC,T,2021,2021-09-21 00:00:00,,71,21,0,,,12.7,,0,0,0,,,,21,T,5.3,FORT ST. JOHN A,8,
-120.74027777777778,56.23833333333334,1183001.2021.9.22,28,83,,,1183001,16.2,9,,,BC,T,2021,2021-09-22 00:00:00,,64,22,0,,,9.4,,0,0,0,,,,25,T,8.6,FORT ST. JOHN A,2.6,
-120.74027777777778,56.23833333333334,1183001.2021.9.23,38,78,,,1183001,11.8,9,,,BC,T,2021,2021-09-23 00:00:00,,54,23,0,,,6.7,,0,0,0,,,,22,T,11.3,FORT ST. JOHN A,1.5,
-120.74027777777778,56.23833333333334,1183001.2021.9.24,46,80,,,1183001,17.9,9,,,BC,T,2021,2021-09-24 00:00:00,,62,24,0,,,12.9,,0,0,0,,,,22,T,5.1,FORT ST. JOHN A,7.9,
-120.74027777777778,56.23833333333334,1183001.2021.9.25,36,74,,,1183001,16.9,9,,,BC,,2021,2021-09-25 00:00:00,,37,25,0,,,12.8,,0,0,0,,,,24,,5.2,FORT ST. JOHN A,8.6,
-120.74027777777778,56.23833333333334,1183001.2021.9.26,68,99,M,,1183001,11,9,,,BC,,2021,2021-09-26 00:00:00,M,,26,4,,,8.5,,0,0,4,,,,,,9.5,FORT ST. JOHN A,5.9,
-120.74027777777778,56.23833333333334,1183001.2021.9.27,71,100,,,1183001,11.1,9,,,BC,,2021,2021-09-27 00:00:00,,36,27,2.6,,,7.8,,0,0,2.6,,,,36,,10.2,FORT ST. JOHN A,4.5,
-120.74027777777778,56.23833333333334,1183001.2021.9.28,53,98,,,1183001,13.4,9,,,BC,,2021,2021-09-28 00:00:00,,50,28,0,,,7.5,,0,0,0,,,,22,,10.5,FORT ST. JOHN A,1.5,
-120.74027777777778,56.23833333333334,1183001.2021.9.29,48,84,,,1183001,12.7,9,,,BC,,2021,2021-09-29 00:00:00,,49,29,0,,,6.6,,0,0,0,,,,21,,11.4,FORT ST. JOHN A,0.4,
-120.74027777777778,56.23833333333334,1183001.2021.9.30,32,94,,,1183001,16.5,9,,,BC,,2021,2021-09-30 00:00:00,,91,30,1.2,,,10.7,,0,0,1.2,,,,22,,7.3,FORT ST. JOHN A,4.9,
-120.74027777777778,56.23833333333334,1183001.2021.10.1,40,65,,,1183001,11.9,10,,,BC,,2021,2021-10-01 00:00:00,,69,1,0,,,8.8,,0,0,0,,,,23,,9.2,FORT ST. JOHN A,5.7,
-120.74027777777778,56.23833333333334,1183001.2021.10.2,31,71,,,1183001,12.3,10,,,BC,,2021,2021-10-02 00:00:00,,89,2,0,,,7.5,,0,0,0,,,,24,,10.5,FORT ST. JOHN A,2.7,
-120.74027777777778,56.23833333333334,1183001.2021.10.3,29,66,,,1183001,10.2,10,,,BC,,2021,2021-10-03 00:00:00,,73,3,0,,,5.7,,0,0,0,,,,26,,12.3,FORT ST. JOHN A,1.1,
-120.74027777777778,56.23833333333334,1183001.2021.10.4,32,72,,,1183001,9.3,10,,,BC,,2021,2021-10-04 00:00:00,,41,4,0,,,3.3,,0,0,0,,,,24,,14.7,FORT ST. JOHN A,-2.8,
-120.74027777777778,56.23833333333334,1183001.2021.10.5,49,98,,,1183001,2.9,10,,,BC,,2021,2021-10-05 00:00:00,,34,5,4.2,1,,0.8,,0,4.2,0,,,E,1,,17.2,FORT ST. JOHN A,-1.4,
-120.74027777777778,56.23833333333334,1183001.2021.10.6,74,100,,,1183001,2.9,10,,,BC,,2021,2021-10-06 00:00:00,,32,6,4,3,,0.9,,0,4,0,,,,24,,17.1,FORT ST. JOHN A,-1.1,
-120.74027777777778,56.23833333333334,1183001.2021.10.7,47,89,,,1183001,6.8,10,,,BC,,2021,2021-10-07 00:00:00,,75,7,0,,,2.7,,0,0,0,,,,23,,15.3,FORT ST. JOHN A,-1.5,
-120.74027777777778,56.23833333333334,1183001.2021.10.8,,,,M,1183001,,10,M,M,BC,,2021,2021-10-08 00:00:00,,53,8,0,,M,,M,,0,0,,M,,23,,,FORT ST. JOHN A,,M
-120.74027777777778,56.23833333333334,1183001.2021.10.9,52,80,,,1183001,11.2,10,,,BC,T,2021,2021-10-09 00:00:00,,77,9,0,,,7.5,,0,0,0,,,,24,T,10.5,FORT ST. JOHN A,3.8,
-120.74027777777778,56.23833333333334,1183001.2021.10.10,34,85,,,1183001,9.1,10,,,BC,,2021,2021-10-10 00:00:00,,39,10,0,,,4.6,,0,0,0,,,,25,,13.4,FORT ST. JOHN A,0,
-120.74027777777778,56.23833333333334,1183001.2021.10.11,,,,M,1183001,,10,M,M,BC,,2021,2021-10-11 00:00:00,,39,11,0,,M,,M,,0,0,,M,,21,,,FORT ST. JOHN A,,M
-120.74027777777778,56.23833333333334,1183001.2021.10.12,47,74,,,1183001,6.8,10,,,BC,,2021,2021-10-12 00:00:00,,49,12,0,,,2.7,,0,0,0,,,,22,,15.3,FORT ST. JOHN A,-1.4,
-120.74027777777778,56.23833333333334,1183001.2021.10.13,39,70,,,1183001,8.9,10,,,BC,,2021,2021-10-13 00:00:00,,60,13,0,,,4.9,,0,0,0,,,,23,,13.1,FORT ST. JOHN A,0.9,
-120.74027777777778,56.23833333333334,1183001.2021.10.14,42,80,,,1183001,10.4,10,,,BC,,2021,2021-10-14 00:00:00,,54,14,0,,,4.6,,0,0,0,,,,23,,13.4,FORT ST. JOHN A,-1.3,
-120.74027777777778,56.23833333333334,1183001.2021.10.15,34,72,,,1183001,11.7,10,,,BC,,2021,2021-10-15 00:00:00,,59,15,0,,,6.6,,0,0,0,,,,24,,11.4,FORT ST. JOHN A,1.5,
-120.74027777777778,56.23833333333334,1183001.2021.10.16,68,100,M,,1183001,3.6,10,,,BC,,2021,2021-10-16 00:00:00,M,,16,1.8,,,1.8,,0,1,0.8,,,,,,16.2,FORT ST. JOHN A,0,
-120.74027777777778,56.23833333333334,1183001.2021.10.17,78,100,M,,1183001,1.9,10,,,BC,,2021,2021-10-17 00:00:00,M,,17,0,,,-0.6,,0,0,0,,,,,,18.6,FORT ST. JOHN A,-3,
-120.74027777777778,56.23833333333334,1183001.2021.10.18,71,99,M,,1183001,2.2,10,,,BC,,2021,2021-10-18 00:00:00,M,,18,0,,,-2.5,,0,0,0,,,,,,20.5,FORT ST. JOHN A,-7.1,
-120.74027777777778,56.23833333333334,1183001.2021.10.19,84,94,M,,1183001,2.4,10,,,BC,,2021,2021-10-19 00:00:00,M,,19,0,,,0.6,,0,0,0,T,,,,T,17.4,FORT ST. JOHN A,-1.2,
-120.74027777777778,56.23833333333334,1183001.2021.10.20,90,100,M,,1183001,2.6,10,,,BC,,2021,2021-10-20 00:00:00,M,,20,0,,,0.9,,0,0,0,T,,,,T,17.1,FORT ST. JOHN A,-0.8,
-120.74027777777778,56.23833333333334,1183001.2021.10.21,66,100,,,1183001,10.1,10,,,BC,,2021,2021-10-21 00:00:00,,37,21,0,,,4.1,,0,0,0,,,,9,,13.9,FORT ST. JOHN A,-1.9,
-120.74027777777778,56.23833333333334,1183001.2021.10.22,64,94,,,1183001,8.6,10,,,BC,,2021,2021-10-22 00:00:00,,37,22,0,,,4.8,,0,0,0,T,,,9,T,13.2,FORT ST. JOHN A,1,
-120.74027777777778,56.23833333333334,1183001.2021.10.23,96,100,M,,1183001,4.9,10,,,BC,,2021,2021-10-23 00:00:00,M,,23,0,,,2.5,,0,0,0,,,,,,15.5,FORT ST. JOHN A,0.1,
-120.74027777777778,56.23833333333334,1183001.2021.10.24,97,100,M,,1183001,4.3,10,,,BC,,2021,2021-10-24 00:00:00,M,,24,0,,,2.7,,0,0,0,,,,,,15.3,FORT ST. JOHN A,1,
-120.74027777777778,56.23833333333334,1183001.2021.10.25,91,100,,,1183001,4.3,10,,,BC,T,2021,2021-10-25 00:00:00,,34,25,0,,,2.4,,0,0,0,,,,8,T,15.6,FORT ST. JOHN A,0.4,
-120.74027777777778,56.23833333333334,1183001.2021.10.26,,,,M,1183001,,10,M,M,BC,,2021,2021-10-26 00:00:00,,49,26,0,,M,,M,,0,0,,M,,22,,,FORT ST. JOHN A,,M
-120.74027777777778,56.23833333333334,1183001.2021.10.27,47,86,,,1183001,9.6,10,,,BC,,2021,2021-10-27 00:00:00,,59,27,1.4,,,5.4,,0,0,1.4,,,,24,,12.6,FORT ST. JOHN A,1.1,
-120.74027777777778,56.23833333333334,1183001.2021.10.28,31,70,,,1183001,7.4,10,,,BC,,2021,2021-10-28 00:00:00,,59,28,0,,,2.7,,0,0,0,,,,22,,15.3,FORT ST. JOHN A,-2.1,
-120.74027777777778,56.23833333333334,1183001.2021.10.29,30,70,,,1183001,4.3,10,,,BC,,2021,2021-10-29 00:00:00,,35,29,0,,,0.1,,0,0,0,,,,25,,17.9,FORT ST. JOHN A,-4.2,
-120.74027777777778,56.23833333333334,1183001.2021.10.30,37,64,M,,1183001,3.6,10,,,BC,,2021,2021-10-30 00:00:00,M,,30,0,,,-0.3,,0,0,0,,,,,,18.3,FORT ST. JOHN A,-4.2,
-120.74027777777778,56.23833333333334,1183001.2021.10.31,48,86,M,,1183001,2.8,10,,,BC,,2021,2021-10-31 00:00:00,M,,31,0,,,-3.1,,0,0,0,,,,,,21.1,FORT ST. JOHN A,-8.9,
-120.74027777777778,56.23833333333334,1183001.2021.11.1,,,M,M,1183001,,11,M,M,BC,,2021,2021-11-01 00:00:00,M,,1,0,,M,,M,,0,0,,M,,,,,FORT ST. JOHN A,,M
-120.74027777777778,56.23833333333334,1183001.2021.11.2,56,93,,,1183001,7.3,11,,,BC,,2021,2021-11-02 00:00:00,,34,2,0,,,-1,,0,0,0,,,,21,,19,FORT ST. JOHN A,-9.3,
-120.74027777777778,56.23833333333334,1183001.2021.11.3,58,90,,,1183001,9.2,11,,,BC,,2021,2021-11-03 00:00:00,,41,3,0,,,3.4,,0,0,0,,,,24,,14.6,FORT ST. JOHN A,-2.5,
-120.74027777777778,56.23833333333334,1183001.2021.11.4,84,100,M,,1183001,5.5,11,,,BC,,2021,2021-11-04 00:00:00,M,,4,10.8,,,3.8,,0,0,10.8,,,,,,14.2,FORT ST. JOHN A,2.1,
-120.74027777777778,56.23833333333334,1183001.2021.11.5,100,100,M,,1183001,2.2,11,,,BC,,2021,2021-11-05 00:00:00,M,,5,2.6,2,,1,,0,2.4,0.2,,,E,,,17,FORT ST. JOHN A,-0.3,
-120.74027777777778,56.23833333333334,1183001.2021.11.6,75,100,,,1183001,2.8,11,,,BC,,2021,2021-11-06 00:00:00,,37,6,0,2,,-0.7,,0,0,0,T,,,24,T,18.7,FORT ST. JOHN A,-4.1,
-120.74027777777778,56.23833333333334,1183001.2021.11.7,65,90,M,,1183001,2.2,11,,,BC,,2021,2021-11-07 00:00:00,M,,7,0,1,,-1.1,,0,0,0,,,,,,19.1,FORT ST. JOHN A,-4.4,
-120.74027777777778,56.23833333333334,1183001.2021.11.8,84,99,M,,1183001,-1.2,11,,,BC,,2021,2021-11-08 00:00:00,M,,8,0,0,,-5.1,,0,0,0,,,T,,,23.1,FORT ST. JOHN A,-9,
-120.74027777777778,56.23833333333334,1183001.2021.11.9,79,99,,,1183001,-2.6,11,,,BC,,2021,2021-11-09 00:00:00,,50,9,3,5,,-5.1,,0,3,0,,,E,10,,23.1,FORT ST. JOHN A,-7.5,
-120.74027777777778,56.23833333333334,1183001.2021.11.10,93,97,M,,1183001,-4.1,11,,,BC,,2021,2021-11-10 00:00:00,M,,10,0,5,,-6.7,,0,0,0,,,,,,24.7,FORT ST. JOHN A,-9.2,
-120.74027777777778,56.23833333333334,1183001.2021.11.11,90,97,M,,1183001,-4.4,11,,,BC,,2021,2021-11-11 00:00:00,M,,11,0,5,,-8.4,,0,0,0,,,,,,26.4,FORT ST. JOHN A,-12.3,
-120.74027777777778,56.23833333333334,1183001.2021.11.12,64,97,,,1183001,5.2,11,,,BC,,2021,2021-11-12 00:00:00,,56,12,1,6,,-0.4,,0,1,0,,,,22,,18.4,FORT ST. JOHN A,-6,
-120.74027777777778,56.23833333333334,1183001.2021.11.13,41,70,,,1183001,4.7,11,,,BC,,2021,2021-11-13 00:00:00,,54,13,0,2,,0.6,,0,0,0,,,,24,,17.4,FORT ST. JOHN A,-3.6,
-120.74027777777778,56.23833333333334,1183001.2021.11.14,60,97,M,,1183001,-1.3,11,,,BC,,2021,2021-11-14 00:00:00,M,,14,8,1,,-3.9,,0,8,0,,,,,,21.9,FORT ST. JOHN A,-6.5,
-120.74027777777778,56.23833333333334,1183001.2021.11.15,85,96,,,1183001,-3.6,11,,,BC,,2021,2021-11-15 00:00:00,,48,15,1.4,11,,-6.7,,0,1.4,0,,,,34,,24.7,FORT ST. JOHN A,-9.8,
-120.74027777777778,56.23833333333334,1183001.2021.11.16,,,,M,1183001,,11,M,M,BC,M,2021,2021-11-16 00:00:00,,45,16,,14,M,,M,,,,M,M,E,33,M,,FORT ST. JOHN A,,M
-120.74027777777778,56.23833333333334,1183001.2021.11.17,70,91,,,1183001,-0.5,11,,,BC,,2021,2021-11-17 00:00:00,,46,17,0,12,,-6.9,,0,0,0,,,,22,,24.9,FORT ST. JOHN A,-13.2,
-120.74027777777778,56.23833333333334,1183001.2021.11.18,64,79,,,1183001,1.4,11,,,BC,,2021,2021-11-18 00:00:00,,53,18,0,,,-2.9,,0,0,0,,,,23,,20.9,FORT ST. JOHN A,-7.2,
-120.74027777777778,56.23833333333334,1183001.2021.11.19,76,90,,,1183001,-7.5,11,,,BC,,2021,2021-11-19 00:00:00,,43,19,5,8,,-11.2,,0,5,0,,,E,35,,29.2,FORT ST. JOHN A,-14.8,
-120.74027777777778,56.23833333333334,1183001.2021.11.20,75,86,,,1183001,-13.7,11,,,BC,,2021,2021-11-20 00:00:00,,41,20,7.6,21,,-15.7,,0,7.6,0,,,,34,,33.7,FORT ST. JOHN A,-17.6,
-120.74027777777778,56.23833333333334,1183001.2021.11.21,73,90,,,1183001,3.1,11,,,BC,,2021,2021-11-21 00:00:00,,38,21,3.4,21,,-5.4,,0,2.2,1.2,,,,22,,23.4,FORT ST. JOHN A,-13.9,
-120.74027777777778,56.23833333333334,1183001.2021.11.22,23,99,,M,1183001,,11,M,,BC,M,2021,2021-11-22 00:00:00,,54,22,,20,M,,M,,,,M,,,36,M,,FORT ST. JOHN A,,M
-120.74027777777778,56.23833333333334,1183001.2021.11.23,50,82,M,M,1183001,,11,M,,BC,M,2021,2021-11-23 00:00:00,M,,23,,18,M,,M,,,,M,,E,,M,,FORT ST. JOHN A,,M
-120.74027777777778,56.23833333333334,1183001.2021.11.24,83,92,M,,1183001,-5.3,11,,,BC,,2021,2021-11-24 00:00:00,M,,24,0,18,,-12.5,,0,0,0,T,,,,T,30.5,FORT ST. JOHN A,-19.7,
-120.74027777777778,56.23833333333334,1183001.2021.11.25,59,94,,,1183001,6.2,11,,,BC,,2021,2021-11-25 00:00:00,,68,25,0,,,0.5,,0,0,0,,,,23,,17.5,FORT ST. JOHN A,-5.3,
-120.74027777777778,56.23833333333334,1183001.2021.11.26,38,68,,,1183001,5.7,11,,,BC,,2021,2021-11-26 00:00:00,,67,26,0,12,,0.3,,0,0,0,,,,24,,17.7,FORT ST. JOHN A,-5.1,
-120.74027777777778,56.23833333333334,1183001.2021.11.27,,,,M,1183001,,11,M,M,BC,,2021,2021-11-27 00:00:00,,33,27,0,12,M,,M,,0,0,T,M,E,12,T,,FORT ST. JOHN A,,M
-120.74027777777778,56.23833333333334,1183001.2021.11.28,60,91,,,1183001,6.2,11,,,BC,,2021,2021-11-28 00:00:00,,67,28,0,10,,0.2,,0,0,0,,,E,22,,17.8,FORT ST. JOHN A,-5.8,
-120.74027777777778,56.23833333333334,1183001.2021.11.29,53,95,,,1183001,2.7,11,,,BC,,2021,2021-11-29 00:00:00,,47,29,1.5,8,,-4.5,,0,1.5,0,,,E,36,,22.5,FORT ST. JOHN A,-11.7,
-120.74027777777778,56.23833333333334,1183001.2021.11.30,62,95,,,1183001,6,11,,,BC,,2021,2021-11-30 00:00:00,,84,30,4,10,,1.1,,0,0,4,,,E,24,,16.9,FORT ST. JOHN A,-3.8,
-120.74027777777778,56.23833333333334,1183001.2021.12.1,53,77,,,1183001,4.3,12,,,BC,,2021,2021-12-01 00:00:00,,69,1,0,4,,1.1,,0,0,0,,,,23,,16.9,FORT ST. JOHN A,-2.1,
-120.74027777777778,56.23833333333334,1183001.2021.12.2,40,77,,,1183001,0.8,12,,,BC,,2021,2021-12-02 00:00:00,,70,2,0,3,,-3.2,,0,0,0,,,,22,,21.2,FORT ST. JOHN A,-7.1,
-120.74027777777778,56.23833333333334,1183001.2021.12.3,58,81,,,1183001,-4.6,12,,,BC,,2021,2021-12-03 00:00:00,,44,3,0,3,,-13.1,,0,0,0,T,,,25,T,31.1,FORT ST. JOHN A,-21.6,
-120.74027777777778,56.23833333333334,1183001.2021.12.4,,,,M,1183001,,12,M,M,BC,,2021,2021-12-04 00:00:00,,36,4,0,3,M,,M,,0,0,T,M,,35,T,,FORT ST. JOHN A,,M
-120.74027777777778,56.23833333333334,1183001.2021.12.5,68,84,M,,1183001,-19.3,12,,,BC,,2021,2021-12-05 00:00:00,M,,5,0,3,,-22,,0,0,0,,,,,,40,FORT ST. JOHN A,-24.7,
-120.74027777777778,56.23833333333334,1183001.2021.12.6,,,,M,1183001,,12,M,M,BC,,2021,2021-12-06 00:00:00,,32,6,0,3,M,,M,,0,0,,M,,23,,,FORT ST. JOHN A,,M
-120.74027777777778,56.23833333333334,1183001.2021.12.7,61,78,,,1183001,0.8,12,,,BC,,2021,2021-12-07 00:00:00,,58,7,0,3,,-5.5,,0,0,0,T,,,23,T,23.5,FORT ST. JOHN A,-11.7,
-120.74027777777778,56.23833333333334,1183001.2021.12.8,46,79,,,1183001,0.3,12,,,BC,,2021,2021-12-08 00:00:00,,41,8,0,3,,-2.5,,0,0,0,,,,24,,20.5,FORT ST. JOHN A,-5.3,
-120.74027777777778,56.23833333333334,1183001.2021.12.9,53,65,,,1183001,-2.6,12,,,BC,,2021,2021-12-09 00:00:00,,40,9,0,3,,-4.9,,0,0,0,,,,24,,22.9,FORT ST. JOHN A,-7.1,
-120.74027777777778,56.23833333333334,1183001.2021.12.10,,,,M,1183001,,12,M,M,BC,,2021,2021-12-10 00:00:00,,50,10,0,3,M,,M,,0,0,,M,,20,,,FORT ST. JOHN A,,M
-120.74027777777778,56.23833333333334,1183001.2021.12.11,57,81,,,1183001,-1,12,,,BC,,2021,2021-12-11 00:00:00,,58,11,0,2,,-4.3,,0,0,0,T,,,23,T,22.3,FORT ST. JOHN A,-7.6,
-120.74027777777778,56.23833333333334,1183001.2021.12.12,68,89,,,1183001,-6,12,,,BC,,2021,2021-12-12 00:00:00,,40,12,0,2,,-11.7,,0,0,0,T,,,34,T,29.7,FORT ST. JOHN A,-17.3,
-120.74027777777778,56.23833333333334,1183001.2021.12.13,69,79,,,1183001,-17.3,12,,,BC,,2021,2021-12-13 00:00:00,,40,13,0.6,3,,-18.5,,0,0.6,0,,,,35,,36.5,FORT ST. JOHN A,-19.7,
-120.74027777777778,56.23833333333334,1183001.2021.12.14,73,83,M,,1183001,-19,12,,,BC,,2021,2021-12-14 00:00:00,M,,14,0.9,3,,-20.3,,0,0.9,0,,,,,,38.3,FORT ST. JOHN A,-21.6,
-120.74027777777778,56.23833333333334,1183001.2021.12.15,75,83,,,1183001,-19.9,12,,,BC,,2021,2021-12-15 00:00:00,,40,15,1.6,3,,-21.9,,0,1.6,0,,,E,34,,39.9,FORT ST. JOHN A,-23.8,
-120.74027777777778,56.23833333333334,1183001.2021.12.16,62,76,,,1183001,-23.8,12,,,BC,,2021,2021-12-16 00:00:00,,50,16,2.8,5,,-26.3,,0,2.8,0,,,,35,,44.3,FORT ST. JOHN A,-28.8,
-120.74027777777778,56.23833333333334,1183001.2021.12.17,72,79,M,,1183001,-23.9,12,,,BC,,2021,2021-12-17 00:00:00,M,,17,0,6,,-26.6,,0,0,0,,,,,,44.6,FORT ST. JOHN A,-29.2,
-120.74027777777778,56.23833333333334,1183001.2021.12.18,70,84,,,1183001,-14.9,12,,,BC,,2021,2021-12-18 00:00:00,,32,18,0,6,,-20.2,,0,0,0,,,,34,,38.2,FORT ST. JOHN A,-25.5,
-120.74027777777778,56.23833333333334,1183001.2021.12.19,78,87,M,,1183001,-16.3,12,,,BC,,2021,2021-12-19 00:00:00,M,,19,0,6,,-19.1,,0,0,0,T,,,,T,37.1,FORT ST. JOHN A,-21.9,
