x,y,LOCAL_DAY,PROVINCE_CODE,CLIMATE_IDENTIFIER,MIN_TEMPERATURE_FLAG,ID,TOTAL_PRECIPITATION_FLAG,TOTAL_SNOW,MAX_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN,DIRECTION_MAX_GUST,MAX_TEMPERATURE,LOCAL_YEAR,TOTAL_PRECIPITATION,LOCAL_DATE,MIN_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY,SPEED_MAX_GUST,MEAN_TEMPERATURE,TOTAL_RAIN_FLAG,MIN_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG,LOCAL_MONTH,STATION_NAME,MIN_TEMPERATURE,SNOW_ON_GROUND
-122.59694444444445,58.83638888888889,23,BC,1192946,,1192946.2023.12.23,T,0,,M,0,,-4.2,2023,0,2023-12-23 00:00:00,,0,,,29,,94,,-11,,85,,M,,T,12,FORT NELSON A,-17.7,27
-122.59694444444445,58.83638888888889,24,BC,1192946,,1192946.2023.12.24,,0,,M,0,,-8.9,2023,0,2023-12-24 00:00:00,,0,,,29.8,,88,,-11.8,,81,,M,,,12,FORT NELSON A,-14.7,27
-122.59694444444445,58.83638888888889,25,BC,1192946,,1192946.2023.12.25,,0,,M,0,,2,2023,0,2023-12-25 00:00:00,,0,,,25,,90,,-7,,61,,M,,,12,FORT NELSON A,-15.9,27
-122.59694444444445,58.83638888888889,26,BC,1192946,,1192946.2023.12.26,,0,,M,0.2,,-1.3,2023,0.2,2023-12-26 00:00:00,,0,,,24.1,,91,,-6.1,,83,,M,,,12,FORT NELSON A,-10.8,27
-122.59694444444445,58.83638888888889,27,BC,1192946,,1192946.2023.12.27,T,0,,M,0,,-6.6,2023,0,2023-12-27 00:00:00,,0,,,30,,92,,-12,,83,,M,,T,12,FORT NELSON A,-17.4,27
-122.59694444444445,58.83638888888889,28,BC,1192946,,1192946.2023.12.28,T,0,,M,0,,-5.7,2023,0,2023-12-28 00:00:00,,0,,,28.6,,92,,-10.6,,76,,M,,T,12,FORT NELSON A,-15.4,27
-122.59694444444445,58.83638888888889,29,BC,1192946,,1192946.2023.12.29,,0,,M,0,,-13.1,2023,0,2023-12-29 00:00:00,,0,,,33.3,,88,,-15.3,,84,,M,,,12,FORT NELSON A,-17.4,27
-122.59694444444445,58.83638888888889,30,BC,1192946,,1192946.2023.12.30,,0,,M,0,,-10.1,2023,0,2023-12-30 00:00:00,,0,,,31.2,,89,,-13.2,,83,,M,,,12,FORT NELSON A,-16.2,27
-122.59694444444445,58.83638888888889,31,BC,1192946,,1192946.2023.12.31,,0,,,0,33,-7,2023,0,2023-12-31 00:00:00,,0,,,29.3,,90,34,-11.3,,80,,,,,12,FORT NELSON A,-15.6,25
-122.59694444444445,58.83638888888889,1,BC,1192946,,1192946.2024.1.1,,0,,M,0,,-13.4,2024,0,2024-01-01 00:00:00,,0,,,34.7,,87,,-16.7,,82,,M,,,1,FORT NELSON A,-19.9,25
-122.59694444444445,58.83638888888889,2,BC,1192946,,1192946.2024.1.2,T,0,,M,0,,-14.2,2024,0,2024-01-02 00:00:00,,0,,,34.8,,86,,-16.8,,82,,M,,T,1,FORT NELSON A,-19.4,25
-122.59694444444445,58.83638888888889,3,BC,1192946,,1192946.2024.1.3,,1.6,,M,0,,-13.6,2024,2.2,2024-01-03 00:00:00,,0,,,34.5,,84,,-16.5,,72,,M,,,1,FORT NELSON A,-19.4,25
-122.59694444444445,58.83638888888889,4,BC,1192946,,1192946.2024.1.4,,6,,M,0,,-19.2,2024,15,2024-01-04 00:00:00,,0,,,40.1,,78,,-22.1,,73,,M,,,1,FORT NELSON A,-24.9,32
-122.59694444444445,58.83638888888889,5,BC,1192946,,1192946.2024.1.5,T,0,,M,0,,-23.7,2024,0,2024-01-05 00:00:00,,0,,,44.9,,77,,-26.9,,73,,M,,T,1,FORT NELSON A,-30.1,29
-122.59694444444445,58.83638888888889,6,BC,1192946,,1192946.2024.1.6,,1,,M,0,,-22,2024,0.8,2024-01-06 00:00:00,,0,,,42.3,,76,,-24.3,,69,,M,,,1,FORT NELSON A,-26.5,29
-122.59694444444445,58.83638888888889,7,BC,1192946,,1192946.2024.1.7,,0.8,,M,0,,-20,2024,0.8,2024-01-07 00:00:00,,0,,,42.6,,79,,-24.6,,73,,M,,,1,FORT NELSON A,-29.1,30
-122.59694444444445,58.83638888888889,8,BC,1192946,,1192946.2024.1.8,,0.6,,M,0,,-23.3,2024,0.4,2024-01-08 00:00:00,,0,,,44.9,,76,,-26.9,,73,,M,,,1,FORT NELSON A,-30.4,30
-122.59694444444445,58.83638888888889,9,BC,1192946,,1192946.2024.1.9,,3.2,,M,0,,-22.9,2024,2.8,2024-01-09 00:00:00,,0,,,42.1,,76,,-24.1,,68,,M,,,1,FORT NELSON A,-25.2,30
-122.59694444444445,58.83638888888889,10,BC,1192946,,1192946.2024.1.10,T,0,,M,0,,-25.2,2024,0,2024-01-10 00:00:00,,0,,,46.2,,72,,-28.2,,60,,M,,T,1,FORT NELSON A,-31.1,31
-122.59694444444445,58.83638888888889,11,BC,1192946,,1192946.2024.1.11,,0.8,,M,0,,-30.5,2024,0.6,2024-01-11 00:00:00,,0,,,52.7,,72,,-34.7,,65,,M,,,1,FORT NELSON A,-38.8,32
-122.59694444444445,58.83638888888889,12,BC,1192946,,1192946.2024.1.12,,0,,M,0,,-31.1,2024,0,2024-01-12 00:00:00,,0,,,55.1,,71,,-37.1,,65,,M,,,1,FORT NELSON A,-43,32
-122.59694444444445,58.83638888888889,13,BC,1192946,,1192946.2024.1.13,T,0,,M,0,,-32.5,2024,0,2024-01-13 00:00:00,,0,,,53.4,,69,,-35.4,,64,,M,,T,1,FORT NELSON A,-38.2,32
-122.59694444444445,58.83638888888889,14,BC,1192946,,1192946.2024.1.14,,0.6,,M,0,,-34,2024,0.6,2024-01-14 00:00:00,,0,,E,57.8,,68,,-39.8,,62,,M,,,1,FORT NELSON A,-45.5,32
-122.59694444444445,58.83638888888889,15,BC,1192946,,1192946.2024.1.15,,0.4,,M,0,,-23.3,2024,0.4,2024-01-15 00:00:00,,0,,,46.7,,75,,-28.7,,68,,M,,,1,FORT NELSON A,-34,32
-122.59694444444445,58.83638888888889,16,BC,1192946,,1192946.2024.1.16,,0,,M,0,,-20.9,2024,0,2024-01-16 00:00:00,,0,,,42.9,,78,,-24.9,,69,,M,,,1,FORT NELSON A,-28.8,
-122.59694444444445,58.83638888888889,17,BC,1192946,M,1192946.2024.1.17,,0.6,M,M,0,,,2024,0.6,2024-01-17 00:00:00,M,,M,,,M,,,,,,M,M,M,,1,FORT NELSON A,,34
-122.59694444444445,58.83638888888889,18,BC,1192946,,1192946.2024.1.18,T,0,,M,0,,-15.5,2024,0,2024-01-18 00:00:00,,0,,E,39.5,,83,,-21.5,,75,,M,,T,1,FORT NELSON A,-27.5,32
-122.59694444444445,58.83638888888889,19,BC,1192946,,1192946.2024.1.19,,0,,M,0,,-23.5,2024,0,2024-01-19 00:00:00,,0,,,46,,76,,-28,,71,,M,,,1,FORT NELSON A,-32.4,34
-122.59694444444445,58.83638888888889,20,BC,1192946,M,1192946.2024.1.20,T,0,M,M,0,,,2024,0,2024-01-20 00:00:00,M,,M,,,M,,,,,,M,M,M,T,1,FORT NELSON A,,32
-122.59694444444445,58.83638888888889,21,BC,1192946,,1192946.2024.1.21,,4.9,,M,0,,-18.4,2024,3.6,2024-01-21 00:00:00,,0,,,37.8,,80,,-19.8,,73,,M,,,1,FORT NELSON A,-21.1,32
-122.59694444444445,58.83638888888889,22,BC,1192946,,1192946.2024.1.22,,6.6,,M,0,,-19.5,2024,6.6,2024-01-22 00:00:00,,0,,,39.4,,79,,-21.4,,67,,M,,,1,FORT NELSON A,-23.3,41
-122.59694444444445,58.83638888888889,23,BC,1192946,,1192946.2024.1.23,,0,,M,0,,-17.3,2024,0,2024-01-23 00:00:00,,0,,,38,,82,,-20,,69,,M,,,1,FORT NELSON A,-22.7,
-122.59694444444445,58.83638888888889,24,BC,1192946,,1192946.2024.1.24,,0,,M,0,,-15.2,2024,0,2024-01-24 00:00:00,,0,,,37.7,,83,,-19.7,,69,,M,,,1,FORT NELSON A,-24.1,
-122.59694444444445,58.83638888888889,25,BC,1192946,,1192946.2024.1.25,,0,,M,0,,-12.5,2024,0,2024-01-25 00:00:00,,0,,,35.4,,85,,-17.4,,70,,M,,,1,FORT NELSON A,-22.3,41
-122.59694444444445,58.83638888888889,26,BC,1192946,,1192946.2024.1.26,T,0,,M,0,,-12.2,2024,0,2024-01-26 00:00:00,,0,,,32.3,,82,,-14.3,,76,,M,,T,1,FORT NELSON A,-16.4,37
-122.59694444444445,58.83638888888889,27,BC,1192946,,1192946.2024.1.27,,0,,M,0,,-12.8,2024,0,2024-01-27 00:00:00,,0,,,33.4,,87,,-15.4,,78,,M,,,1,FORT NELSON A,-17.9,37
-122.59694444444445,58.83638888888889,28,BC,1192946,,1192946.2024.1.28,,0,,M,0,,-3.9,2024,0,2024-01-28 00:00:00,,0,,,27.3,,91,,-9.3,,70,,M,,,1,FORT NELSON A,-14.6,36
-122.59694444444445,58.83638888888889,29,BC,1192946,,1192946.2024.1.29,,0,,,0.2,20,14.3,2024,0.2,2024-01-29 00:00:00,,0,,,15.7,,90,42,2.3,,36,,,,,1,FORT NELSON A,-9.8,35
-122.59694444444445,58.83638888888889,30,BC,1192946,,1192946.2024.1.30,,0,,M,0,,6.5,2024,0,2024-01-30 00:00:00,,0,,,16.9,,95,,1.1,,65,,M,,,1,FORT NELSON A,-4.4,
-122.59694444444445,58.83638888888889,31,BC,1192946,,1192946.2024.1.31,,0,,,0,12,4.8,2024,0,2024-01-31 00:00:00,,0,,,19.7,,95,35,-1.7,,59,,,,,1,FORT NELSON A,-8.1,35
-122.59694444444445,58.83638888888889,1,BC,1192946,,1192946.2024.2.1,T,0,,,0,33,-1,2024,0,2024-02-01 00:00:00,,0,,,24.9,,83,37,-6.9,,72,,,,T,2,FORT NELSON A,-12.8,35
-122.59694444444445,58.83638888888889,2,BC,1192946,,1192946.2024.2.2,,1.6,,,0,29,-12.8,2024,0.2,2024-02-02 00:00:00,,0,,,32.3,,87,39,-14.3,,77,,,,,2,FORT NELSON A,-15.8,35
-122.59694444444445,58.83638888888889,3,BC,1192946,,1192946.2024.2.3,T,0,,M,0,,-11.4,2024,0,2024-02-03 00:00:00,,0,,,36.6,,87,,-18.6,,63,,M,,T,2,FORT NELSON A,-25.7,36
-122.59694444444445,58.83638888888889,4,BC,1192946,,1192946.2024.2.4,,0,,M,0,,-11.3,2024,0,2024-02-04 00:00:00,,0,,,35.9,,84,,-17.9,,63,,M,,,2,FORT NELSON A,-24.5,31
-122.59694444444445,58.83638888888889,5,BC,1192946,,1192946.2024.2.5,T,0,,M,0,,-13.5,2024,0,2024-02-05 00:00:00,,0,,,36,,82,,-18,,70,,M,,T,2,FORT NELSON A,-22.4,31
-122.59694444444445,58.83638888888889,6,BC,1192946,,1192946.2024.2.6,T,0,,M,0,,-12.2,2024,0,2024-02-06 00:00:00,,0,,,34,,83,,-16,,66,,M,,T,2,FORT NELSON A,-19.7,31
-122.59694444444445,58.83638888888889,7,BC,1192946,,1192946.2024.2.7,,0,,M,0,,-9.9,2024,0,2024-02-07 00:00:00,,0,,,32.8,,83,,-14.8,,64,,M,,,2,FORT NELSON A,-19.6,31
-122.59694444444445,58.83638888888889,8,BC,1192946,,1192946.2024.2.8,,0,,M,0,,-6.1,2024,0,2024-02-08 00:00:00,,0,,,31.8,,86,,-13.8,,55,,M,,,2,FORT NELSON A,-21.5,31
-122.59694444444445,58.83638888888889,9,BC,1192946,,1192946.2024.2.9,,0,,M,0,,-9.1,2024,0,2024-02-09 00:00:00,,0,,,34.8,,82,,-16.8,,60,,M,,,2,FORT NELSON A,-24.4,
-122.59694444444445,58.83638888888889,10,BC,1192946,,1192946.2024.2.10,,0,,,0,26,5.5,2024,0,2024-02-10 00:00:00,,0,,,23.4,,84,40,-5.4,,38,,,,,2,FORT NELSON A,-16.3,34
-122.59694444444445,58.83638888888889,11,BC,1192946,,1192946.2024.2.11,,0,,,0,21,5.9,2024,0,2024-02-11 00:00:00,,0,,,21,,82,32,-3,,33,,,,,2,FORT NELSON A,-11.8,34
-122.59694444444445,58.83638888888889,12,BC,1192946,,1192946.2024.2.12,,0,,,0,30,3.8,2024,0,2024-02-12 00:00:00,,0,,,21.2,,65,54,-3.2,,31,,,,,2,FORT NELSON A,-10.2,
-122.59694444444445,58.83638888888889,13,BC,1192946,,1192946.2024.2.13,,0,,M,0,,1.1,2024,0,2024-02-13 00:00:00,,0,,,25,,89,,-7,,39,,M,,,2,FORT NELSON A,-15.1,
-122.59694444444445,58.83638888888889,14,BC,1192946,,1192946.2024.2.14,,0,,M,0,,-3.5,2024,0,2024-02-14 00:00:00,,0,,,29.3,,86,,-11.3,,48,,M,,,2,FORT NELSON A,-19.1,32
-122.59694444444445,58.83638888888889,15,BC,1192946,,1192946.2024.2.15,,0,,M,0,,-1.6,2024,0,2024-02-15 00:00:00,,0,,,28.3,,85,,-10.3,,43,,M,,,2,FORT NELSON A,-18.9,32
-122.59694444444445,58.83638888888889,16,BC,1192946,,1192946.2024.2.16,,0,,M,0,,-0.3,2024,0,2024-02-16 00:00:00,,0,,,27.2,,86,,-9.2,,40,,M,,,2,FORT NELSON A,-18.1,30
-122.59694444444445,58.83638888888889,17,BC,1192946,,1192946.2024.2.17,,0,,M,0,,-2,2024,0,2024-02-17 00:00:00,,0,,,28.8,,85,,-10.8,,45,,M,,,2,FORT NELSON A,-19.6,30
-122.59694444444445,58.83638888888889,18,BC,1192946,,1192946.2024.2.18,,0,,M,0,,-5.8,2024,0,2024-02-18 00:00:00,,0,,,30.1,,84,,-12.1,,56,,M,,,2,FORT NELSON A,-18.3,30
-122.59694444444445,58.83638888888889,19,BC,1192946,,1192946.2024.2.19,,0,,M,0.4,,-8.7,2024,0.4,2024-02-19 00:00:00,,0,,,30,,90,,-12,,66,,M,,,2,FORT NELSON A,-15.3,25
-122.59694444444445,58.83638888888889,20,BC,1192946,,1192946.2024.2.20,,0.4,,M,0,,-3.9,2024,0.4,2024-02-20 00:00:00,,0,,,26.5,,92,,-8.5,,66,,M,,,2,FORT NELSON A,-13,32
-122.59694444444445,58.83638888888889,21,BC,1192946,,1192946.2024.2.21,,0,,M,0,,6.5,2024,0,2024-02-21 00:00:00,,0,,,22.4,,90,,-4.4,,39,,M,,,2,FORT NELSON A,-15.2,31
-122.59694444444445,58.83638888888889,22,BC,1192946,,1192946.2024.2.22,,0,,M,0,,8,2024,0,2024-02-22 00:00:00,,0,,,19.3,,92,,-1.3,,34,,M,,,2,FORT NELSON A,-10.6,31
-122.59694444444445,58.83638888888889,23,BC,1192946,,1192946.2024.2.23,T,0,,,0,29,5.1,2024,0,2024-02-23 00:00:00,,0,,,18.3,,76,57,-0.3,,21,,,,T,2,FORT NELSON A,-5.6,30
-122.59694444444445,58.83638888888889,24,BC,1192946,,1192946.2024.2.24,T,0,,,0,34,-5.1,2024,0,2024-02-24 00:00:00,,0,,,26.9,,75,33,-8.9,,55,,,,T,2,FORT NELSON A,-12.7,30
-122.59694444444445,58.83638888888889,25,BC,1192946,,1192946.2024.2.25,,3.8,,,0,31,-11.8,2024,3.8,2024-02-25 00:00:00,,0,,,33.7,,80,32,-15.7,,64,,,,,2,FORT NELSON A,-19.5,31
-122.59694444444445,58.83638888888889,26,BC,1192946,,1192946.2024.2.26,,0.8,,M,0,,-17.2,2024,0.8,2024-02-26 00:00:00,,0,,,40.9,,77,,-22.9,,50,,M,,,2,FORT NELSON A,-28.6,34
-122.59694444444445,58.83638888888889,27,BC,1192946,,1192946.2024.2.27,T,0,,,0,12,-13.1,2024,0,2024-02-27 00:00:00,,0,,,41.1,,79,42,-23.1,T,46,,,,,2,FORT NELSON A,-33.1,34
-122.59694444444445,58.83638888888889,28,BC,1192946,,1192946.2024.2.28,,0,,M,0,,-13.3,2024,0,2024-02-28 00:00:00,,0,,,39,,79,,-21,,45,,M,,,2,FORT NELSON A,-28.7,34
-122.59694444444445,58.83638888888889,29,BC,1192946,,1192946.2024.2.29,,2,,,0,33,-17.5,2024,2,2024-02-29 00:00:00,,0,,,38.3,,73,32,-20.3,,61,,,,,2,FORT NELSON A,-23,34
-122.59694444444445,58.83638888888889,1,BC,1192946,,1192946.2024.3.1,T,0,,M,0,,-19,2024,0,2024-03-01 00:00:00,,0,,,40.3,,72,,-22.3,,50,,M,,T,3,FORT NELSON A,-25.5,32
-122.59694444444445,58.83638888888889,2,BC,1192946,,1192946.2024.3.2,,2,,M,0,,-21.8,2024,1.4,2024-03-02 00:00:00,,0,,,41.5,,73,,-23.5,,54,,M,,,3,FORT NELSON A,-25.2,33
-122.59694444444445,58.83638888888889,3,BC,1192946,,1192946.2024.3.3,,0.8,,M,0.8,,-17.9,2024,1.8,2024-03-03 00:00:00,,0,,,40.9,,78,,-22.9,,51,,M,,,3,FORT NELSON A,-27.9,38
-122.59694444444445,58.83638888888889,4,BC,1192946,,1192946.2024.3.4,,0,,M,0,,-12,2024,0,2024-03-04 00:00:00,,0,,,40.1,,78,,-22.1,,39,,M,,,3,FORT NELSON A,-32.2,34
-122.59694444444445,58.83638888888889,5,BC,1192946,,1192946.2024.3.5,,0,,M,0,,-4.5,2024,0,2024-03-05 00:00:00,,0,,,33.8,,80,,-15.8,,32,,M,,,3,FORT NELSON A,-27.1,34
-122.59694444444445,58.83638888888889,6,BC,1192946,,1192946.2024.3.6,,0,,M,0,,-2.8,2024,0,2024-03-06 00:00:00,,0,,,31.7,,82,,-13.7,,28,,M,,,3,FORT NELSON A,-24.5,
-122.59694444444445,58.83638888888889,7,BC,1192946,,1192946.2024.3.7,,0,,M,0,,4.2,2024,0,2024-03-07 00:00:00,,0,,,24,,73,,-6,,28,,M,,,3,FORT NELSON A,-16.1,36
-122.59694444444445,58.83638888888889,8,BC,1192946,,1192946.2024.3.8,,0,,M,0,,-1.7,2024,0,2024-03-08 00:00:00,,0,,,26.2,,77,,-8.2,,44,,M,,,3,FORT NELSON A,-14.7,36
-122.59694444444445,58.83638888888889,9,BC,1192946,,1192946.2024.3.9,,0,,M,0,,3.2,2024,0,2024-03-09 00:00:00,,0,,,23,,79,,-5,,40,,M,,,3,FORT NELSON A,-13.2,36
-122.59694444444445,58.83638888888889,10,BC,1192946,,1192946.2024.3.10,,0,,M,0,,0,2024,0,2024-03-10 00:00:00,,0,,,22.2,,93,,-4.2,,47,,M,,,3,FORT NELSON A,-8.3,36
-122.59694444444445,58.83638888888889,11,BC,1192946,,1192946.2024.3.11,T,0,,M,0,,-4.4,2024,0,2024-03-11 00:00:00,,0,,,26.4,,84,,-8.4,,60,,M,,T,3,FORT NELSON A,-12.4,34
-122.59694444444445,58.83638888888889,12,BC,1192946,,1192946.2024.3.12,,0.4,,M,0,,-7.1,2024,0.4,2024-03-12 00:00:00,,0,,,28.5,,86,,-10.5,,64,,M,,,3,FORT NELSON A,-13.9,33
-122.59694444444445,58.83638888888889,13,BC,1192946,,1192946.2024.3.13,,0,,M,0,,3.2,2024,0,2024-03-13 00:00:00,,0,,,26.6,,88,,-8.6,,40,,M,,,3,FORT NELSON A,-20.3,35
-122.59694444444445,58.83638888888889,14,BC,1192946,,1192946.2024.3.14,T,0,,,0,27,14.7,2024,0,2024-03-14 00:00:00,,0,,,15.4,,83,49,2.6,T,20,,,,,3,FORT NELSON A,-9.6,37
-122.59694444444445,58.83638888888889,15,BC,1192946,,1192946.2024.3.15,,0,,M,0,,7.5,2024,0,2024-03-15 00:00:00,,0,,,18.3,,61,,-0.3,,34,,M,,,3,FORT NELSON A,-8.1,34
-122.59694444444445,58.83638888888889,16,BC,1192946,,1192946.2024.3.16,,0,,M,0,,3.7,2024,0,2024-03-16 00:00:00,,0,,,20.4,,67,,-2.4,,42,,M,,,3,FORT NELSON A,-8.5,34
-122.59694444444445,58.83638888888889,17,BC,1192946,,1192946.2024.3.17,,0,,,0,34,12,2024,0,2024-03-17 00:00:00,,0,,,15.7,,80,33,2.3,,29,,,,,3,FORT NELSON A,-7.4,33
-122.59694444444445,58.83638888888889,18,BC,1192946,,1192946.2024.3.18,,0,,,0,34,5.8,2024,0,2024-03-18 00:00:00,,0,,,19.4,,65,35,-1.4,,43,,,,,3,FORT NELSON A,-8.5,33
-122.59694444444445,58.83638888888889,19,BC,1192946,,1192946.2024.3.19,T,0,,M,0,,-4.8,2024,0,2024-03-19 00:00:00,,0,,,27.7,,77,,-9.7,,50,,M,,T,3,FORT NELSON A,-14.5,32
-122.59694444444445,58.83638888888889,20,BC,1192946,,1192946.2024.3.20,T,0,,M,0,,-4.8,2024,0,2024-03-20 00:00:00,,0,,,26.8,,87,,-8.8,,51,,M,,T,3,FORT NELSON A,-12.7,32
-122.59694444444445,58.83638888888889,21,BC,1192946,,1192946.2024.3.21,T,0,,M,0,,-6.4,2024,0,2024-03-21 00:00:00,,0,,,28.8,,85,,-10.8,,52,,M,,T,3,FORT NELSON A,-15.1,32
-122.59694444444445,58.83638888888889,22,BC,1192946,,1192946.2024.3.22,,0,,M,0,,-1.1,2024,0,2024-03-22 00:00:00,,0,,,29.3,,80,,-11.3,,46,,M,,,3,FORT NELSON A,-21.4,32
-122.59694444444445,58.83638888888889,23,BC,1192946,,1192946.2024.3.23,,0,,M,0,,5.1,2024,0,2024-03-23 00:00:00,,0,,,22.7,,81,,-4.7,,26,,M,,,3,FORT NELSON A,-14.5,34
-122.59694444444445,58.83638888888889,24,BC,1192946,,1192946.2024.3.24,,0,,M,0,,5.8,2024,0,2024-03-24 00:00:00,,0,,,20.7,,79,,-2.7,,29,,M,,,3,FORT NELSON A,-11.1,34
-122.59694444444445,58.83638888888889,25,BC,1192946,,1192946.2024.3.25,,0,,M,0,,9.5,2024,0,2024-03-25 00:00:00,,0,,,18.4,,77,,-0.4,,27,,M,,,3,FORT NELSON A,-10.3,34
-122.59694444444445,58.83638888888889,26,BC,1192946,,1192946.2024.3.26,,0,,,0,35,10.2,2024,0,2024-03-26 00:00:00,,0,,,16.9,,84,33,1.1,,29,,,,,3,FORT NELSON A,-8.1,32
-122.59694444444445,58.83638888888889,27,BC,1192946,,1192946.2024.3.27,,0,,,0,33,3.9,2024,0,2024-03-27 00:00:00,,0,,,18.4,,70,34,-0.4,,36,,,,,3,FORT NELSON A,-4.6,30
-122.59694444444445,58.83638888888889,28,BC,1192946,,1192946.2024.3.28,,0,,M,0,,2.3,2024,0,2024-03-28 00:00:00,,0,,,21.6,,74,,-3.6,,38,,M,,,3,FORT NELSON A,-9.4,30
-122.59694444444445,58.83638888888889,29,BC,1192946,,1192946.2024.3.29,,0,,M,0,,4.4,2024,0,2024-03-29 00:00:00,,0,,,22,,78,,-4,,30,,M,,,3,FORT NELSON A,-12.3,29
-122.59694444444445,58.83638888888889,30,BC,1192946,,1192946.2024.3.30,,0,,,0,27,8.5,2024,0,2024-03-30 00:00:00,,0,,,16.5,,78,40,1.5,,38,,,,,3,FORT NELSON A,-5.6,29
-122.59694444444445,58.83638888888889,31,BC,1192946,,1192946.2024.3.31,T,0,,,0,31,13.4,2024,0,2024-03-31 00:00:00,,0,,,13,,80,77,5,T,25,,,,,3,FORT NELSON A,-3.4,27
-122.59694444444445,58.83638888888889,1,BC,1192946,,1192946.2024.4.1,,0,,,0,26,10.8,2024,0,2024-04-01 00:00:00,,0,,,12.5,,55,46,5.5,,19,,,,,4,FORT NELSON A,0.1,26
-122.59694444444445,58.83638888888889,2,BC,1192946,,1192946.2024.4.2,T,0,,,0,30,8.5,2024,0,2024-04-02 00:00:00,,0,,,14.8,,73,36,3.2,,34,,,,T,4,FORT NELSON A,-2.2,21
-122.59694444444445,58.83638888888889,3,BC,1192946,,1192946.2024.4.3,T,0,,,0,32,0.5,2024,0,2024-04-03 00:00:00,,0,,E,20,,93,43,-2,,65,,,,T,4,FORT NELSON A,-4.5,12
-122.59694444444445,58.83638888888889,4,BC,1192946,,1192946.2024.4.4,,0,,M,0,,6.6,2024,0,2024-04-04 00:00:00,,0,,,19.2,,95,,-1.2,,29,,M,,,4,FORT NELSON A,-9,5
-122.59694444444445,58.83638888888889,5,BC,1192946,,1192946.2024.4.5,,0,,M,0,,10.3,2024,0,2024-04-05 00:00:00,,0,,,16.2,,87,,1.8,,22,,M,,,4,FORT NELSON A,-6.8,
-122.59694444444445,58.83638888888889,6,BC,1192946,,1192946.2024.4.6,,0,,M,0,,12.8,2024,0,2024-04-06 00:00:00,,0,,T,12.1,,76,,5.9,,22,,M,,,4,FORT NELSON A,-1,0
-122.59694444444445,58.83638888888889,7,BC,1192946,,1192946.2024.4.7,T,0,,,0,28,11.5,2024,0,2024-04-07 00:00:00,,0,,T,13.1,,80,45,4.9,,17,,,,T,4,FORT NELSON A,-1.7,0
-122.59694444444445,58.83638888888889,8,BC,1192946,,1192946.2024.4.8,,0,,,0,22,12.1,2024,0,2024-04-08 00:00:00,,0,,,11.7,,50,33,6.3,,16,,,,,4,FORT NELSON A,0.4,
-122.59694444444445,58.83638888888889,9,BC,1192946,,1192946.2024.4.9,T,0,,,0,29,10.7,2024,0,2024-04-09 00:00:00,,0,,,13.1,,62,47,4.9,T,27,,,,,4,FORT NELSON A,-0.9,
-122.59694444444445,58.83638888888889,10,BC,1192946,,1192946.2024.4.10,,0,,,0,10,10.9,2024,0,2024-04-10 00:00:00,,0,,T,14.8,,73,32,3.2,,23,,,,,4,FORT NELSON A,-4.5,0
-122.59694444444445,58.83638888888889,11,BC,1192946,,1192946.2024.4.11,,0,,M,0,,12.4,2024,0,2024-04-11 00:00:00,,0,,,14.5,,71,,3.5,,18,,M,,,4,FORT NELSON A,-5.4,
-122.59694444444445,58.83638888888889,12,BC,1192946,,1192946.2024.4.12,,0,,,0,31,13.1,2024,0,2024-04-12 00:00:00,,0,,,13,,79,49,5,,22,,,,,4,FORT NELSON A,-3.1,
-122.59694444444445,58.83638888888889,13,BC,1192946,,1192946.2024.4.13,,0,,,0,23,12.1,2024,0,2024-04-13 00:00:00,,0,,,14,,62,39,4,,20,,,,,4,FORT NELSON A,-4.2,
-122.59694444444445,58.83638888888889,14,BC,1192946,,1192946.2024.4.14,T,0,,,0,32,12,2024,0,2024-04-14 00:00:00,,0,,,13.9,,93,37,4.1,T,24,,,,,4,FORT NELSON A,-3.8,
-122.59694444444445,58.83638888888889,15,BC,1192946,,1192946.2024.4.15,,13,,,4.9,35,1.9,2024,17.9,2024-04-15 00:00:00,,0,,T,18.2,,96,61,-0.2,,82,,,,,4,FORT NELSON A,-2.2,0
-122.59694444444445,58.83638888888889,16,BC,1192946,,1192946.2024.4.16,,0,,M,0,,6.8,2024,0,2024-04-16 00:00:00,,0,,,17.9,,94,,0.1,,53,,M,,,4,FORT NELSON A,-6.7,13
-122.59694444444445,58.83638888888889,17,BC,1192946,,1192946.2024.4.17,,0,,M,0,,11.6,2024,0,2024-04-17 00:00:00,,0,,,15.1,,96,,2.9,,24,,M,,,4,FORT NELSON A,-5.8,11
-122.59694444444445,58.83638888888889,18,BC,1192946,M,1192946.2024.4.18,,0,M,M,0,,,2024,0,2024-04-18 00:00:00,M,,M,,,M,,,,,,M,M,M,,4,FORT NELSON A,,7
-122.59694444444445,58.83638888888889,19,BC,1192946,,1192946.2024.4.19,,0,,,0,12,17.1,2024,0,2024-04-19 00:00:00,,0,,T,11.5,,65,32,6.5,,12,,,,,4,FORT NELSON A,-4.2,0
