x,y,MIN_REL_HUMIDITY,MAX_TEMPERATURE,STATION_NAME,TOTAL_SNOW_FLAG,COOLING_DEGREE_DAYS,TOTAL_SNOW,LOCAL_DAY,DIRECTION_MAX_GUST,MIN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY,ID,LOCAL_YEAR,SNOW_ON_GROUND_FLAG,TOTAL_RAIN_FLAG,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,PROVINCE_CODE,SNOW_ON_GROUND,MIN_TEMPERATURE,SPEED_MAX_GUST,MEAN_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE,LOCAL_DATE,MIN_REL_HUMIDITY_FLAG,TOTAL_RAIN,TOTAL_PRECIPITATION,LOCAL_MONTH
-122.6775,53.88416667,33,21.1,PRINCE GEORGE,,0,,17,,,,,85,1096439.2020.6.17,2020,,,M,3.9,,1096439,BC,,7,,,,M,,14.1,2020-06-17 0:00,,,0,6
-122.6775,53.88416667,40,23.3,PRINCE GEORGE,,0,,18,,,,,94,1096439.2020.6.18,2020,,,M,4.5,,1096439,BC,,3.7,,,,M,,13.5,2020-06-18 0:00,,,0.2,6
-122.6775,53.88416667,45,24.2,PRINCE GEORGE,,0,,19,28,,,,96,1096439.2020.6.19,2020,,,,0.2,,1096439,BC,,11.4,35,,,,,17.8,2020-06-19 0:00,,,0,6
-122.6775,53.88416667,57,22.4,PRINCE GEORGE,,0,,20,27,,,,99,1096439.2020.6.20,2020,,,,0.3,,1096439,BC,,12.9,37,,,,,17.7,2020-06-20 0:00,,,4.6,6
-122.6775,53.88416667,35,20.8,PRINCE GEORGE,,0,,21,15,,,,98,1096439.2020.6.21,2020,,,,2.7,,1096439,BC,,9.7,35,,,,,15.3,2020-06-21 0:00,,,0.6,6
-122.6775,53.88416667,46,15.6,PRINCE GEORGE,,0,,22,,,,,98,1096439.2020.6.22,2020,,,M,5.2,,1096439,BC,,10,,,,M,,12.8,2020-06-22 0:00,,,24,6
-122.6775,53.88416667,58,18.7,PRINCE GEORGE,,0,,23,22,,,,99,1096439.2020.6.23,2020,,,,3.7,,1096439,BC,,9.8,37,,,,,14.3,2020-06-23 0:00,,,8.2,6
-122.6775,53.88416667,44,22.6,PRINCE GEORGE,,0,,24,,,,,100,1096439.2020.6.24,2020,,,M,2.9,,1096439,BC,,7.5,,,,M,,15.1,2020-06-24 0:00,,,0.2,6
-122.6775,53.88416667,36,20.9,PRINCE GEORGE,,0,,25,,,,,94,1096439.2020.6.25,2020,,,M,3.1,,1096439,BC,,8.9,,,,M,,14.9,2020-06-25 0:00,,,0.7,6
-122.6775,53.88416667,63,17.7,PRINCE GEORGE,,0,,26,21,,,,97,1096439.2020.6.26,2020,,,,5.1,,1096439,BC,,8.1,35,,,,,12.9,2020-06-26 0:00,,,3.3,6
-122.6775,53.88416667,57,16.8,PRINCE GEORGE,,0,,27,27,,,,90,1096439.2020.6.27,2020,,,,4.9,,1096439,BC,,9.3,33,,,,,13.1,2020-06-27 0:00,,,0.6,6
-122.6775,53.88416667,44,21.5,PRINCE GEORGE,,0,,28,35,,,,96,1096439.2020.6.28,2020,,,,2.9,,1096439,BC,,8.7,45,,,,,15.1,2020-06-28 0:00,,,0,6
-122.6775,53.88416667,41,21.5,PRINCE GEORGE,,0,,29,24,,,,99,1096439.2020.6.29,2020,,,,5.4,,1096439,BC,,3.6,50,,,,,12.6,2020-06-29 0:00,,,8.7,6
-122.6775,53.88416667,80,12.8,PRINCE GEORGE,,0,,30,,,,,99,1096439.2020.6.30,2020,,,M,8.3,,1096439,BC,,6.5,,,,M,,9.7,2020-06-30 0:00,,,0.8,6
-122.6775,53.88416667,89,14.8,PRINCE GEORGE,,0,,1,,,,,99,1096439.2020.7.1,2020,,,M,5.6,,1096439,BC,,9.9,,,,M,,12.4,2020-07-01 0:00,,,13.5,7
-122.6775,53.88416667,79,13.2,PRINCE GEORGE,,0,,2,29,,,,99,1096439.2020.7.2,2020,,,,8.6,,1096439,BC,,5.6,33,,,,,9.4,2020-07-02 0:00,,,24.3,7
-122.6775,53.88416667,51,16.5,PRINCE GEORGE,,0,,3,,,,,100,1096439.2020.7.3,2020,,,M,7.6,,1096439,BC,,4.3,,,,M,,10.4,2020-07-03 0:00,,,0,7
-122.6775,53.88416667,79,14.8,PRINCE GEORGE,,0,,4,,,,,95,1096439.2020.7.4,2020,,,M,6.2,,1096439,BC,,8.7,,,,M,,11.8,2020-07-04 0:00,,,4,7
-122.6775,53.88416667,52,20.1,PRINCE GEORGE,,0,,5,,,,,94,1096439.2020.7.5,2020,,,M,2.9,,1096439,BC,,10.1,,,,M,,15.1,2020-07-05 0:00,,,0,7
-122.6775,53.88416667,45,21,PRINCE GEORGE,,0,,6,22,,,,96,1096439.2020.7.6,2020,,,,4.2,,1096439,BC,,6.6,37,,,,,13.8,2020-07-06 0:00,,,1.3,7
-122.6775,53.88416667,47,20.6,PRINCE GEORGE,,0,,7,17,,,,99,1096439.2020.7.7,2020,,,,2.1,,1096439,BC,,11.1,32,,,,,15.9,2020-07-07 0:00,,,0,7
-122.6775,53.88416667,46,19.4,PRINCE GEORGE,,0,,8,21,,,,95,1096439.2020.7.8,2020,,,,3.3,,1096439,BC,,10,37,,,,,14.7,2020-07-08 0:00,,,0.9,7
-122.6775,53.88416667,53,18.1,PRINCE GEORGE,,0,,9,,,,,99,1096439.2020.7.9,2020,,,M,4,,1096439,BC,,9.8,,,,M,,14,2020-07-09 0:00,,,0.4,7
-122.6775,53.88416667,50,20.7,PRINCE GEORGE,,0,,10,25,,,,98,1096439.2020.7.10,2020,,,,3.4,,1096439,BC,,8.4,48,,,,,14.6,2020-07-10 0:00,,,6.5,7
-122.6775,53.88416667,73,15.8,PRINCE GEORGE,,0,,11,18,,,,100,1096439.2020.7.11,2020,,,,5.6,,1096439,BC,,8.9,37,,,,,12.4,2020-07-11 0:00,,,2.4,7
-122.6775,53.88416667,60,15.6,PRINCE GEORGE,,0,,12,30,,,,100,1096439.2020.7.12,2020,,,,7.4,,1096439,BC,,5.5,46,,,,,10.6,2020-07-12 0:00,,,2.5,7
-122.6775,53.88416667,39,20.6,PRINCE GEORGE,,0,,13,22,,,,97,1096439.2020.7.13,2020,,,,3.6,,1096439,BC,,8.1,35,,,,,14.4,2020-07-13 0:00,,,0,7
-122.6775,53.88416667,44,20.2,PRINCE GEORGE,,0,,14,19,,,,97,1096439.2020.7.14,2020,,,,4.9,,1096439,BC,,6,33,,,,,13.1,2020-07-14 0:00,,,4.5,7
-122.6775,53.88416667,69,19,PRINCE GEORGE,,0,,15,19,,,,98,1096439.2020.7.15,2020,,,,2.4,,1096439,BC,,12.2,35,,,,,15.6,2020-07-15 0:00,,,3.3,7
-122.6775,53.88416667,70,19.4,PRINCE GEORGE,,0,,16,18,,,,99,1096439.2020.7.16,2020,,,,1.3,,1096439,BC,,13.9,37,,,,,16.7,2020-07-16 0:00,,,8.7,7
-122.6775,53.88416667,46,21.4,PRINCE GEORGE,,0,,17,24,,,,86,1096439.2020.7.17,2020,,,,1.8,,1096439,BC,,10.9,41,,,,,16.2,2020-07-17 0:00,,,0,7
-122.6775,53.88416667,74,18,PRINCE GEORGE,,0,,18,20,,,,99,1096439.2020.7.18,2020,,,,5.1,,1096439,BC,,7.8,58,,,,,12.9,2020-07-18 0:00,,,12.3,7
-122.6775,53.88416667,47,22.4,PRINCE GEORGE,,0,,19,25,,,,99,1096439.2020.7.19,2020,,,,1.3,,1096439,BC,,10.9,35,,,,,16.7,2020-07-19 0:00,,,0.2,7
-122.6775,53.88416667,51,24.8,PRINCE GEORGE,,0,,20,36,,,,98,1096439.2020.7.20,2020,,,,0,,1096439,BC,,11.1,32,,,,,18,2020-07-20 0:00,,,7.7,7
-122.6775,53.88416667,51,24.2,PRINCE GEORGE,,0.1,,21,,,,,100,1096439.2020.7.21,2020,,,M,0,,1096439,BC,,11.9,,,,M,,18.1,2020-07-21 0:00,,,1.4,7
-122.6775,53.88416667,48,22.5,PRINCE GEORGE,,0,,22,,,,,96,1096439.2020.7.22,2020,,,M,1.8,,1096439,BC,,9.8,,,,M,,16.2,2020-07-22 0:00,,,0,7
-122.6775,53.88416667,45,20.1,PRINCE GEORGE,,0,,23,24,,,,84,1096439.2020.7.23,2020,,,,2.5,,1096439,BC,,10.9,39,,,,,15.5,2020-07-23 0:00,,,0.2,7
-122.6775,53.88416667,73,14,PRINCE GEORGE,,0,,24,21,,,,95,1096439.2020.7.24,2020,,,,6.3,,1096439,BC,,9.4,37,,,,,11.7,2020-07-24 0:00,,,4.1,7
-122.6775,53.88416667,43,21.1,PRINCE GEORGE,,0,,25,,,,,92,1096439.2020.7.25,2020,,,M,2.1,,1096439,BC,,10.7,,,,M,,15.9,2020-07-25 0:00,,,0,7
-122.6775,53.88416667,46,25.9,PRINCE GEORGE,,0.6,,26,,,,,87,1096439.2020.7.26,2020,,,M,0,,1096439,BC,,11.2,,,,M,,18.6,2020-07-26 0:00,,,0,7
-122.6775,53.88416667,40,27.8,PRINCE GEORGE,,0.6,,27,,,,,95,1096439.2020.7.27,2020,,,M,0,,1096439,BC,,9.4,,,,M,,18.6,2020-07-27 0:00,,,0,7
-122.6775,53.88416667,44,21.9,PRINCE GEORGE,,0,,28,,,,,92,1096439.2020.7.28,2020,,,M,1.5,,1096439,BC,,11.1,,,,M,,16.5,2020-07-28 0:00,,,0,7
-122.6775,53.88416667,36,25,PRINCE GEORGE,,0,,29,,,,,96,1096439.2020.7.29,2020,,,M,2,,1096439,BC,,6.9,,,,M,,16,2020-07-29 0:00,,,0,7
-122.6775,53.88416667,33,28.6,PRINCE GEORGE,,1.6,,30,,,,,92,1096439.2020.7.30,2020,,,M,0,,1096439,BC,,10.5,,,,M,,19.6,2020-07-30 0:00,,,0,7
-122.6775,53.88416667,45,29.5,PRINCE GEORGE,,1.8,,31,,,,,94,1096439.2020.7.31,2020,,,M,0,,1096439,BC,,10.1,,,,M,,19.8,2020-07-31 0:00,,,0,7
-122.6775,53.88416667,40,27.2,PRINCE GEORGE,,2.2,,1,,,,,96,1096439.2020.8.1,2020,,,M,0,,1096439,BC,,13.2,,,,M,,20.2,2020-08-01 0:00,,,0,8
-122.6775,53.88416667,46,26.9,PRINCE GEORGE,,0.4,,2,25,,,,98,1096439.2020.8.2,2020,,,,0,,1096439,BC,,9.8,41,,,,,18.4,2020-08-02 0:00,,,3.9,8
-122.6775,53.88416667,41,21.5,PRINCE GEORGE,,0,,3,24,,,,98,1096439.2020.8.3,2020,,,,2.1,,1096439,BC,,10.2,46,,,,,15.9,2020-08-03 0:00,,,1.2,8
-122.6775,53.88416667,43,22.8,PRINCE GEORGE,,0,,4,,,,,95,1096439.2020.8.4,2020,,,M,3.4,,1096439,BC,,6.4,,,,M,,14.6,2020-08-04 0:00,,,0,8
-122.6775,53.88416667,44,25.2,PRINCE GEORGE,,0,,5,30,,,,95,1096439.2020.8.5,2020,,,,1.7,,1096439,BC,,7.4,37,,,,,16.3,2020-08-05 0:00,,,0,8
-122.6775,53.88416667,70,14.9,PRINCE GEORGE,,0,,6,,,,,96,1096439.2020.8.6,2020,,,M,5.7,,1096439,BC,,9.6,,,,M,,12.3,2020-08-06 0:00,,,4.2,8
-122.6775,53.88416667,54,18.2,PRINCE GEORGE,,0,,7,18,,,,96,1096439.2020.8.7,2020,,,,6.6,,1096439,BC,,4.5,37,,,,,11.4,2020-08-07 0:00,,,0.7,8
-122.6775,53.88416667,47,18.7,PRINCE GEORGE,,0,,8,25,,,,93,1096439.2020.8.8,2020,,,,5.9,,1096439,BC,,5.4,39,,,,,12.1,2020-08-08 0:00,,,0.2,8
-122.6775,53.88416667,63,14.9,PRINCE GEORGE,,0,,9,19,,,,93,1096439.2020.8.9,2020,,,,8.4,,1096439,BC,,4.2,41,,,,,9.6,2020-08-09 0:00,,,1.5,8
-122.6775,53.88416667,37,19.1,PRINCE GEORGE,,0,,10,24,,,,96,1096439.2020.8.10,2020,,,,4.9,,1096439,BC,,7,37,,,,,13.1,2020-08-10 0:00,,,0,8
-122.6775,53.88416667,55,15,PRINCE GEORGE,,0,,11,19,,,,93,1096439.2020.8.11,2020,,,,8.6,,1096439,BC,,3.7,37,,,,,9.4,2020-08-11 0:00,,,1.1,8
-122.6775,53.88416667,74,13.1,PRINCE GEORGE,,0,,12,22,,,,95,1096439.2020.8.12,2020,,,,8.3,,1096439,BC,,6.3,32,,,,,9.7,2020-08-12 0:00,,,3.6,8
-122.6775,53.88416667,46,17.6,PRINCE GEORGE,,0,,13,,,,,79,1096439.2020.8.13,2020,,,M,4.7,,1096439,BC,,9,,,,M,,13.3,2020-08-13 0:00,,,0,8
-122.6775,53.88416667,83,14.7,PRINCE GEORGE,,0,,14,18,,,,99,1096439.2020.8.14,2020,,,,5.8,,1096439,BC,,9.7,35,,,,,12.2,2020-08-14 0:00,,,15.2,8
-122.6775,53.88416667,56,23.5,PRINCE GEORGE,,0,,15,19,,,,97,1096439.2020.8.15,2020,,,,0.7,,1096439,BC,,11,42,,,,,17.3,2020-08-15 0:00,,,1,8
-122.6775,53.88416667,32,28.6,PRINCE GEORGE,,0,,16,,,,,100,1096439.2020.8.16,2020,,,M,0.1,,1096439,BC,,7.2,,,,M,,17.9,2020-08-16 0:00,,,0.4,8
-122.6775,53.88416667,27,29.7,PRINCE GEORGE,,1.9,,17,24,,,,94,1096439.2020.8.17,2020,,,,0,,1096439,BC,,10.1,37,,,,,19.9,2020-08-17 0:00,,,0,8
-122.6775,53.88416667,54,19.9,PRINCE GEORGE,,0,,18,27,,,,98,1096439.2020.8.18,2020,,,,3.9,,1096439,BC,,8.3,39,,,,,14.1,2020-08-18 0:00,,,2,8
-122.6775,53.88416667,45,22.5,PRINCE GEORGE,,0,,19,,,,,100,1096439.2020.8.19,2020,,,M,4.8,,1096439,BC,,3.9,,,,M,,13.2,2020-08-19 0:00,,,0.2,8
-122.6775,53.88416667,53,23,PRINCE GEORGE,,0,,20,1,,,,94,1096439.2020.8.20,2020,,,,0.2,,1096439,BC,,12.6,35,,,,,17.8,2020-08-20 0:00,,,1.5,8
-122.6775,53.88416667,79,18.5,PRINCE GEORGE,,0,,21,14,,,,100,1096439.2020.8.21,2020,,,,3.3,,1096439,BC,,10.8,45,,,,,14.7,2020-08-21 0:00,,,16.4,8
-122.6775,53.88416667,49,19,PRINCE GEORGE,,0,,22,18,,,,98,1096439.2020.8.22,2020,,,,4.5,,1096439,BC,,7.9,46,,,,,13.5,2020-08-22 0:00,,,1.6,8
-122.6775,53.88416667,45,17.9,PRINCE GEORGE,,0,,23,,,,,98,1096439.2020.8.23,2020,,,M,8.1,,1096439,BC,,1.9,,,,M,,9.9,2020-08-23 0:00,,,0,8
-122.6775,53.88416667,63,17.2,PRINCE GEORGE,,0,,24,22,,,,97,1096439.2020.8.24,2020,,,,5.6,,1096439,BC,,7.6,35,,,,,12.4,2020-08-24 0:00,,,4.2,8
-122.6775,53.88416667,45,19,PRINCE GEORGE,,0,,25,19,,,,99,1096439.2020.8.25,2020,,,,5,,1096439,BC,,7,32,,,,,13,2020-08-25 0:00,,,0,8
-122.6775,53.88416667,52,18.4,PRINCE GEORGE,,0,,26,21,,,,95,1096439.2020.8.26,2020,,,,4.5,,1096439,BC,,8.6,37,,,,,13.5,2020-08-26 0:00,,,1.6,8
-122.6775,53.88416667,42,19.1,PRINCE GEORGE,,0,,27,,,,,100,1096439.2020.8.27,2020,,,M,6.5,,1096439,BC,,3.9,,,,M,,11.5,2020-08-27 0:00,,,0,8
-122.6775,53.88416667,60,16.9,PRINCE GEORGE,,0,,28,17,,,,96,1096439.2020.8.28,2020,,,,7,,1096439,BC,,5,32,,,,,11,2020-08-28 0:00,,,1,8
-122.6775,53.88416667,60,14.1,PRINCE GEORGE,,0,,29,31,,,,99,1096439.2020.8.29,2020,,,,10.1,,1096439,BC,,1.6,39,,,,,7.9,2020-08-29 0:00,,,4,8
-122.6775,53.88416667,63,14,PRINCE GEORGE,,0,,30,,,,,100,1096439.2020.8.30,2020,,,M,9.6,,1096439,BC,,2.7,,,,M,,8.4,2020-08-30 0:00,,,3.2,8
-122.6775,53.88416667,77,15.3,PRINCE GEORGE,,0,,31,19,,,,100,1096439.2020.8.31,2020,,,,7.6,,1096439,BC,,5.4,46,,,,,10.4,2020-08-31 0:00,,,0.9,8
-122.6775,53.88416667,62,15.9,PRINCE GEORGE,,0,,1,29,,,,99,1096439.2020.9.1,2020,,,,4.5,,1096439,BC,,11,45,,,,,13.5,2020-09-01 0:00,,,6.9,9
-122.6775,53.88416667,45,18.3,PRINCE GEORGE,,0,,2,29,,,,97,1096439.2020.9.2,2020,,,,5.2,,1096439,BC,,7.2,33,,,,,12.8,2020-09-02 0:00,,,3.2,9
-122.6775,53.88416667,83,17.7,PRINCE GEORGE,,0,,3,19,,,,99,1096439.2020.9.3,2020,,,,4.1,,1096439,BC,,10,37,,,,,13.9,2020-09-03 0:00,,,4.1,9
-122.6775,53.88416667,51,21.8,PRINCE GEORGE,,0,,4,,,,,100,1096439.2020.9.4,2020,,,M,2.5,,1096439,BC,,9.2,,,,M,,15.5,2020-09-04 0:00,,,0,9
-122.6775,53.88416667,59,20.3,PRINCE GEORGE,,0,,5,,,,,99,1096439.2020.9.5,2020,,,M,3.3,,1096439,BC,,9,,,,M,,14.7,2020-09-05 0:00,,,0.7,9
-122.6775,53.88416667,84,16,PRINCE GEORGE,,0,,6,,,,,100,1096439.2020.9.6,2020,,,M,6.7,,1096439,BC,,6.6,,,,M,,11.3,2020-09-06 0:00,,,4.8,9
-122.6775,53.88416667,42,16.3,PRINCE GEORGE,,0,,7,,,,,96,1096439.2020.9.7,2020,,,M,8.2,,1096439,BC,,3.3,,,,M,,9.8,2020-09-07 0:00,,,0,9
-122.6775,53.88416667,47,20.5,PRINCE GEORGE,,0,,8,17,,,,94,1096439.2020.9.8,2020,,,,5.9,,1096439,BC,,3.7,32,,,,,12.1,2020-09-08 0:00,,,0,9
-122.6775,53.88416667,51,23.9,PRINCE GEORGE,,0,,9,,,,,100,1096439.2020.9.9,2020,,,M,4,,1096439,BC,,4.1,,,,M,,14,2020-09-09 0:00,,,0,9
-122.6775,53.88416667,45,24.6,PRINCE GEORGE,,0,,10,,,,,98,1096439.2020.9.10,2020,,,M,3,,1096439,BC,,5.4,,,,M,,15,2020-09-10 0:00,,,0,9
-122.6775,53.88416667,34,22.9,PRINCE GEORGE,,0,,11,,,,,96,1096439.2020.9.11,2020,,,M,2.7,,1096439,BC,,7.7,,,,M,,15.3,2020-09-11 0:00,,,0,9
-122.6775,53.88416667,42,19.3,PRINCE GEORGE,,0,,12,,,,,97,1096439.2020.9.12,2020,,,M,5.1,,1096439,BC,,6.4,,,,M,,12.9,2020-09-12 0:00,,,0,9
-122.6775,53.88416667,61,17.6,PRINCE GEORGE,,0,,13,,,,,100,1096439.2020.9.13,2020,,,M,6.6,,1096439,BC,,5.2,,,,M,,11.4,2020-09-13 0:00,,,0,9
-122.6775,53.88416667,68,11.1,PRINCE GEORGE,,0,,14,,,,,87,1096439.2020.9.14,2020,,,M,9.4,,1096439,BC,,6,,,,M,,8.6,2020-09-14 0:00,,,0,9
-122.6775,53.88416667,55,14.8,PRINCE GEORGE,,0,,15,,,,,98,1096439.2020.9.15,2020,,,M,11.2,,1096439,BC,,-1.2,,,,M,,6.8,2020-09-15 0:00,,,0,9
-122.6775,53.88416667,56,19.7,PRINCE GEORGE,,0,,16,,,,,100,1096439.2020.9.16,2020,,,M,7.7,,1096439,BC,,0.9,,,,M,,10.3,2020-09-16 0:00,,,0,9
-122.6775,53.88416667,67,20.3,PRINCE GEORGE,,0,,17,,,,,100,1096439.2020.9.17,2020,,,M,5.7,,1096439,BC,,4.3,,,,M,,12.3,2020-09-17 0:00,,,0,9
-122.6775,53.88416667,82,15.8,PRINCE GEORGE,,0,,18,,,,,100,1096439.2020.9.18,2020,,,M,6.8,,1096439,BC,,6.5,,,,M,,11.2,2020-09-18 0:00,,,0.2,9
-122.6775,53.88416667,88,15.8,PRINCE GEORGE,,0,,19,,,,,100,1096439.2020.9.19,2020,,,M,7.2,,1096439,BC,,5.7,,,,M,,10.8,2020-09-19 0:00,,,22,9
-122.6775,53.88416667,70,17.3,PRINCE GEORGE,,0,,20,22,,,,100,1096439.2020.9.20,2020,,,,4.6,,1096439,BC,,9.5,54,,,,,13.4,2020-09-20 0:00,,,4.8,9
-122.6775,53.88416667,55,14.8,PRINCE GEORGE,,0,,21,,,,,100,1096439.2020.9.21,2020,,,M,8.6,,1096439,BC,,3.9,,,,M,,9.4,2020-09-21 0:00,,,0,9
-122.6775,53.88416667,57,17.3,PRINCE GEORGE,,0,,22,,,,,100,1096439.2020.9.22,2020,,,M,8.6,,1096439,BC,,1.4,,,,M,,9.4,2020-09-22 0:00,,,0,9
-122.6775,53.88416667,55,17.5,PRINCE GEORGE,,0,,23,15,,,,95,1096439.2020.9.23,2020,,,,5.1,,1096439,BC,,8.3,68,,,,,12.9,2020-09-23 0:00,,,0.8,9
-122.6775,53.88416667,59,15.6,PRINCE GEORGE,,0,,24,19,,,,97,1096439.2020.9.24,2020,,,,7.2,,1096439,BC,,5.9,54,,,,,10.8,2020-09-24 0:00,,,5.5,9
-122.6775,53.88416667,43,15,PRINCE GEORGE,,0,,25,19,,,,97,1096439.2020.9.25,2020,,,,8,,1096439,BC,,4.9,52,,,,,10,2020-09-25 0:00,,,3.4,9
-122.6775,53.88416667,44,14.5,PRINCE GEORGE,,0,,26,25,,,,93,1096439.2020.9.26,2020,,,,9.3,,1096439,BC,,2.8,46,,,,,8.7,2020-09-26 0:00,,,0.5,9
-122.6775,53.88416667,64,12.1,PRINCE GEORGE,,0,,27,17,,,,96,1096439.2020.9.27,2020,,,,11.3,,1096439,BC,,1.2,59,,,,,6.7,2020-09-27 0:00,,,1.4,9
-122.6775,53.88416667,65,12.2,PRINCE GEORGE,,0,,28,19,,,,100,1096439.2020.9.28,2020,,,,7.3,,1096439,BC,,9.1,55,,,,,10.7,2020-09-28 0:00,,,15.5,9
-122.6775,53.88416667,60,15.1,PRINCE GEORGE,,0,,29,,,,,100,1096439.2020.9.29,2020,,,M,8.1,,1096439,BC,,4.7,,,,M,,9.9,2020-09-29 0:00,,,2.2,9
-122.6775,53.88416667,84,12,PRINCE GEORGE,,0,,30,,,,,100,1096439.2020.9.30,2020,,,M,9.8,,1096439,BC,,4.3,,,,M,,8.2,2020-09-30 0:00,,,0.2,9
-122.6775,53.88416667,59,20.3,PRINCE GEORGE,,0,,1,,,,,99,1096439.2020.10.1,2020,,,M,4.8,,1096439,BC,,6.1,,,,M,,13.2,2020-10-01 0:00,,,0,10
-122.6775,53.88416667,73,17.9,PRINCE GEORGE,,0,,2,,,,,100,1096439.2020.10.2,2020,,,M,6.1,,1096439,BC,,5.8,,,,M,,11.9,2020-10-02 0:00,,,0.2,10
-122.6775,53.88416667,57,20.5,PRINCE GEORGE,,0,,3,,,,,100,1096439.2020.10.3,2020,,,M,5.1,,1096439,BC,,5.2,,,,M,,12.9,2020-10-03 0:00,,,2.7,10
-122.6775,53.88416667,45,16.4,PRINCE GEORGE,,0,,4,29,,,,100,1096439.2020.10.4,2020,,,,7.2,,1096439,BC,,5.2,37,,,,,10.8,2020-10-04 0:00,,,0,10
-122.6775,53.88416667,78,14.4,PRINCE GEORGE,,0,,5,20,,,,98,1096439.2020.10.5,2020,,,,7.2,,1096439,BC,,7.1,52,,,,,10.8,2020-10-05 0:00,,,10.6,10
-122.6775,53.88416667,46,14.4,PRINCE GEORGE,,0,,6,,,,,97,1096439.2020.10.6,2020,,,M,10.1,,1096439,BC,,1.4,,,,M,,7.9,2020-10-06 0:00,,,0,10
-122.6775,53.88416667,81,8.2,PRINCE GEORGE,,0,,7,,,,,100,1096439.2020.10.7,2020,,,M,14.3,,1096439,BC,,-0.8,,,,M,,3.7,2020-10-07 0:00,,,3.5,10
-122.6775,53.88416667,75,5.8,PRINCE GEORGE,,0,,8,,,,,98,1096439.2020.10.8,2020,,,M,13.9,,1096439,BC,,2.4,,,,M,,4.1,2020-10-08 0:00,,,3,10
-122.6775,53.88416667,92,10.8,PRINCE GEORGE,,0,,9,18,,,,100,1096439.2020.10.9,2020,,,,11.3,,1096439,BC,,2.5,45,,,,,6.7,2020-10-09 0:00,,,7.5,10
-122.6775,53.88416667,94,7.7,PRINCE GEORGE,,0,,10,28,,,,100,1096439.2020.10.10,2020,,,,13.6,,1096439,BC,,1,39,,,,,4.4,2020-10-10 0:00,,,16.7,10
-122.6775,53.88416667,62,9.5,PRINCE GEORGE,,0,,11,25,,,,99,1096439.2020.10.11,2020,,,,12.9,,1096439,BC,,0.7,33,,,,,5.1,2020-10-11 0:00,,,2.3,10
-122.6775,53.88416667,53,9.2,PRINCE GEORGE,,0,,12,,,,,100,1096439.2020.10.12,2020,,,M,14.1,,1096439,BC,,-1.5,,,,M,,3.9,2020-10-12 0:00,,,0,10
-122.6775,53.88416667,60,6.5,PRINCE GEORGE,,0,,13,1,,,,99,1096439.2020.10.13,2020,,,,16.3,,1096439,BC,,-3.2,32,,,,,1.7,2020-10-13 0:00,,,0,10
-122.6775,53.88416667,49,10,PRINCE GEORGE,,0,,14,25,,,,99,1096439.2020.10.14,2020,,,,14.2,,1096439,BC,,-2.5,45,,,,,3.8,2020-10-14 0:00,,,0.2,10
-122.6775,53.88416667,76,5.1,PRINCE GEORGE,,0,,15,,,,,100,1096439.2020.10.15,2020,,,M,16.6,,1096439,BC,,-2.4,,,,M,,1.4,2020-10-15 0:00,,,6.1,10
-122.6775,53.88416667,81,3.3,PRINCE GEORGE,,0,,16,,,,,100,1096439.2020.10.16,2020,,,M,18.5,,1096439,BC,,-4.3,,,,M,,-0.5,2020-10-16 0:00,,,15.3,10
-122.6775,53.88416667,63,2.2,PRINCE GEORGE,,0,,17,,,,,99,1096439.2020.10.17,2020,,,M,18.8,,1096439,BC,,-3.8,,,,M,,-0.8,2020-10-17 0:00,,,0,10
-122.6775,53.88416667,69,0.3,PRINCE GEORGE,,0,,18,,,,,98,1096439.2020.10.18,2020,,,M,20.2,,1096439,BC,,-4.6,,,,M,,-2.2,2020-10-18 0:00,,,1.9,10
-122.6775,53.88416667,79,1.9,PRINCE GEORGE,,0,,19,,,,,99,1096439.2020.10.19,2020,,,M,18.2,,1096439,BC,,-2.2,,,,M,,-0.2,2020-10-19 0:00,,,6,10
-122.6775,53.88416667,61,4.4,PRINCE GEORGE,,0,,20,25,,,,100,1096439.2020.10.20,2020,,,,16.3,,1096439,BC,,-1,33,,,,,1.7,2020-10-20 0:00,,,0.4,10
-122.6775,53.88416667,61,0.8,PRINCE GEORGE,,0,,21,3,,,,100,1096439.2020.10.21,2020,,,,19.7,,1096439,BC,,-4.2,33,,,,,-1.7,2020-10-21 0:00,,,0.5,10
-122.6775,53.88416667,52,-2.9,PRINCE GEORGE,,0,,22,,,,,75,1096439.2020.10.22,2020,,,M,23.6,,1096439,BC,,-8.3,,,,M,,-5.6,2020-10-22 0:00,,,0,10
-122.6775,53.88416667,45,-3.3,PRINCE GEORGE,,0,,23,4,,,,90,1096439.2020.10.23,2020,,,,24.6,,1096439,BC,,-9.8,48,,,,,-6.6,2020-10-23 0:00,,,0,10
-122.6775,53.88416667,42,-3.3,PRINCE GEORGE,,0,,24,36,,,,91,1096439.2020.10.24,2020,,,,26.6,,1096439,BC,,-13.8,35,,,,,-8.6,2020-10-24 0:00,,,0,10
