x,y,LOCAL_YEAR,TOTAL_RAIN,MAX_TEMPERATURE_FLAG,SPEED_MAX_GUST,STATION_NAME,HEATING_DEGREE_DAYS_FLAG,TOTAL_SNOW_FLAG,MAX_REL_HUMIDITY_FLAG,LOCAL_MONTH,SNOW_ON_GROUND_FLAG,ID,MIN_TEMPERATURE,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,TOTAL_RAIN_FLAG,COOLING_DEGREE_DAYS,CLIMATE_IDENTIFIER,HEATING_DEGREE_DAYS,LOCAL_DATE,TOTAL_PRECIPITATION,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,LOCAL_DAY,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,MAX_TEMPERATURE,DIRECTION_MAX_GUST_FLAG,TOTAL_SNOW,PROVINCE_CODE
-123.18388888888889,49.194722222222225,2021,11.3,,52,VANCOUVER INTL A,,,,12,,1108395.2021.12.10,-1.1,2.8,,13,98,,,,0,1108395,15.2,2021-12-10 00:00:00,11.3,91,,10,,,,6.6,,0,BC
-123.18388888888889,49.194722222222225,2021,5.6,,53,VANCOUVER INTL A,,,,12,,1108395.2021.12.11,1.4,4.9,,16,95,,,,0,1108395,13.1,2021-12-11 00:00:00,5.6,72,,11,,,,8.3,,0,BC
-123.18388888888889,49.194722222222225,2021,3.9,,42,VANCOUVER INTL A,,,,12,,1108395.2021.12.12,1.1,3.1,,16,97,,,,0,1108395,14.9,2021-12-12 00:00:00,3.9,79,,12,,,,5.1,,0,BC
-123.18388888888889,49.194722222222225,2021,8.4,,47,VANCOUVER INTL A,,,,12,,1108395.2021.12.13,2,4,,8,96,,,,0,1108395,14,2021-12-13 00:00:00,8.4,80,,13,,,,5.9,,0,BC
-123.18388888888889,49.194722222222225,2021,0.8,,38,VANCOUVER INTL A,,,,12,,1108395.2021.12.14,0.4,2.6,,9,98,,,,0,1108395,15.4,2021-12-14 00:00:00,0.8,83,,14,,,,4.7,,0,BC
-123.18388888888889,49.194722222222225,2021,0,,47,VANCOUVER INTL A,,,,12,,1108395.2021.12.15,2.5,4.9,,7,92,,,T,0,1108395,13.1,2021-12-15 00:00:00,0,62,,15,,,T,7.3,,0,BC
-123.18388888888889,49.194722222222225,2021,0.7,,47,VANCOUVER INTL A,,,,12,,1108395.2021.12.16,-0.3,3,,29,95,,,,0,1108395,15,2021-12-16 00:00:00,0.7,70,,16,,,,6.3,,0,BC
-123.18388888888889,49.194722222222225,2021,1.9,,31,VANCOUVER INTL A,,,,12,,1108395.2021.12.17,-2.1,0.1,,9,96,,,,0,1108395,17.9,2021-12-17 00:00:00,1.9,81,,17,,,,2.2,,0,BC
-123.18388888888889,49.194722222222225,2021,31.3,,46,VANCOUVER INTL A,,,,12,,1108395.2021.12.18,0.6,4.3,,20,98,,,,0,1108395,13.7,2021-12-18 00:00:00,31.3,66,,18,,,,7.9,,0,BC
-123.18388888888889,49.194722222222225,2021,0,,31,VANCOUVER INTL A,,,,12,,1108395.2021.12.19,-2.5,1.7,,31,99,,,,0,1108395,16.3,2021-12-19 00:00:00,0,72,,19,,,,5.8,,0,BC
-123.18388888888889,49.194722222222225,2021,0,,,VANCOUVER INTL A,,,,12,,1108395.2021.12.20,-4.5,-1.1,,,93,,,,0,1108395,19.1,2021-12-20 00:00:00,0,61,,20,M,,,2.4,M,0,BC
-123.18388888888889,49.194722222222225,2021,6.5,,,VANCOUVER INTL A,,,,12,,1108395.2021.12.21,-6.2,-2.4,,,99,,,,0,1108395,20.4,2021-12-21 00:00:00,6.5,68,,21,M,,,1.4,M,0,BC
-123.18388888888889,49.194722222222225,2021,3.4,,46,VANCOUVER INTL A,,,,12,,1108395.2021.12.22,0.9,4.9,,14,98,,,,0,1108395,13.1,2021-12-22 00:00:00,3.4,83,,22,,,,8.9,,0,BC
-123.18388888888889,49.194722222222225,2021,2.4,,46,VANCOUVER INTL A,,,,12,,1108395.2021.12.23,1.8,4.4,,26,98,,,,0,1108395,13.6,2021-12-23 00:00:00,2.4,72,,23,,,,7,,0,BC
-123.18388888888889,49.194722222222225,2021,5.1,,39,VANCOUVER INTL A,,,,12,,1108395.2021.12.24,0.1,1.9,,10,98,,1,,0,1108395,16.1,2021-12-24 00:00:00,8.7,91,,24,,,,3.6,,6.9,BC
-123.18388888888889,49.194722222222225,2021,0,,42,VANCOUVER INTL A,,,,12,T,1108395.2021.12.25,-5.8,-2.6,,9,97,,0,,0,1108395,20.6,2021-12-25 00:00:00,1.6,73,,25,,,,0.6,,2.2,BC
-123.18388888888889,49.194722222222225,2021,0,,,VANCOUVER INTL A,,,,12,,1108395.2021.12.26,-10.8,-8.3,,,90,,2,,0,1108395,26.3,2021-12-26 00:00:00,3,55,,26,M,,,-5.7,M,4,BC
-123.18388888888889,49.194722222222225,2021,0,,,VANCOUVER INTL A,,,,12,E,1108395.2021.12.27,-15.3,-11.6,,,85,,1,,0,1108395,29.6,2021-12-27 00:00:00,0.8,57,,27,M,,,-7.8,M,1,BC
-123.18388888888889,49.194722222222225,2021,0,,,VANCOUVER INTL A,,T,,12,,1108395.2021.12.28,-12.8,-8.6,,,91,,1,,0,1108395,26.6,2021-12-28 00:00:00,0,67,,28,M,,T,-4.4,M,0,BC
-123.18388888888889,49.194722222222225,2021,0,,,VANCOUVER INTL A,,,,12,E,1108395.2021.12.29,-11.7,-7.9,,,88,,3,,0,1108395,25.9,2021-12-29 00:00:00,0,48,,29,M,,T,-4.1,M,0.2,BC
-123.18388888888889,49.194722222222225,2021,,,32,VANCOUVER INTL A,,,,12,,1108395.2021.12.30,-8.1,-4.4,,7,94,,16,M,0,1108395,22.4,2021-12-30 00:00:00,,66,,30,,,M,-0.7,,19,BC
-123.18388888888889,49.194722222222225,2021,0,,,VANCOUVER INTL A,,,,12,,1108395.2021.12.31,-10.9,-6.7,,,93,,,,0,1108395,24.7,2021-12-31 00:00:00,0,52,,31,M,,,-2.5,M,0,BC
-123.18388888888889,49.194722222222225,2022,0,,49,VANCOUVER INTL A,,,,1,,1108395.2022.1.1,-9.8,-4.2,,9,85,,,,0,1108395,22.2,2022-01-01 00:00:00,0,59,,1,,,,1.4,,0,BC
-123.18388888888889,49.194722222222225,2022,4.9,,68,VANCOUVER INTL A,,,,1,,1108395.2022.1.2,0.5,2.8,,14,96,,7,,0,1108395,15.2,2022-01-02 00:00:00,8.6,68,,2,,,,5,,3.7,BC
-123.18388888888889,49.194722222222225,2022,7.6,,62,VANCOUVER INTL A,,,,1,,1108395.2022.1.3,1.6,3.5,,20,96,,2,,0,1108395,14.5,2022-01-03 00:00:00,7.6,73,,3,,,,5.4,,0,BC
-123.18388888888889,49.194722222222225,2022,5.6,,46,VANCOUVER INTL A,,,,1,T,1108395.2022.1.4,0.2,2.6,,20,98,,0,,0,1108395,15.4,2022-01-04 00:00:00,7,71,,4,,,,4.9,,0.4,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,1,T,1108395.2022.1.5,-3.4,-1.3,,,99,,0,,0,1108395,19.3,2022-01-05 00:00:00,0.9,82,,5,M,,,0.8,M,0.9,BC
-123.18388888888889,49.194722222222225,2022,6.8,,38,VANCOUVER INTL A,,,,1,,1108395.2022.1.6,-3.5,0.2,,10,99,,12,,0,1108395,17.8,2022-01-06 00:00:00,16.4,95,,6,,,,3.9,,12,BC
-123.18388888888889,49.194722222222225,2022,7.6,,83,VANCOUVER INTL A,,,,1,,1108395.2022.1.7,1.3,3,,29,99,,2,,0,1108395,15,2022-01-07 00:00:00,7.6,58,,7,,,,4.6,,0,BC
-123.18388888888889,49.194722222222225,2022,3,,32,VANCOUVER INTL A,,,,1,,1108395.2022.1.8,-2.1,0.7,,7,96,,,,0,1108395,17.3,2022-01-08 00:00:00,3,62,,8,,,,3.4,,0,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,1,,1108395.2022.1.9,-1.5,2.6,,,99,,,,0,1108395,15.4,2022-01-09 00:00:00,0,84,,9,M,,,6.7,M,0,BC
-123.18388888888889,49.194722222222225,2022,4.6,,38,VANCOUVER INTL A,,,,1,,1108395.2022.1.10,-1.4,3.6,,7,99,,,,0,1108395,14.4,2022-01-10 00:00:00,4.6,84,,10,,,,8.5,,0,BC
-123.18388888888889,49.194722222222225,2022,17.7,,41,VANCOUVER INTL A,,,,1,,1108395.2022.1.11,6.7,8.4,,10,99,,,,0,1108395,9.6,2022-01-11 00:00:00,17.7,92,,11,,,,10,,0,BC
-123.18388888888889,49.194722222222225,2022,29.3,,38,VANCOUVER INTL A,,,,1,,1108395.2022.1.12,8.9,10.2,,9,99,,,,0,1108395,7.8,2022-01-12 00:00:00,29.3,90,,12,,,,11.5,,0,BC
-123.18388888888889,49.194722222222225,2022,0.2,,,VANCOUVER INTL A,,,,1,,1108395.2022.1.13,3.9,7.5,,,99,,,,0,1108395,10.5,2022-01-13 00:00:00,0.2,87,,13,M,,,11.1,M,0,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,1,,1108395.2022.1.14,5.1,7.5,,,99,,,,0,1108395,10.5,2022-01-14 00:00:00,0,87,,14,M,,,9.8,M,0,BC
-123.18388888888889,49.194722222222225,2022,0.2,,,VANCOUVER INTL A,,,,1,,1108395.2022.1.15,3.3,5.2,,,100,,,,0,1108395,12.8,2022-01-15 00:00:00,0.2,97,,15,M,,,7,M,0,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,1,,1108395.2022.1.16,4.7,5.6,,,100,,,,0,1108395,12.4,2022-01-16 00:00:00,0,97,,16,M,,,6.5,M,0,BC
-123.18388888888889,49.194722222222225,2022,1.7,,,VANCOUVER INTL A,,,,1,,1108395.2022.1.17,4,5.7,,,100,,,,0,1108395,12.3,2022-01-17 00:00:00,1.7,81,,17,M,,,7.3,M,0,BC
-123.18388888888889,49.194722222222225,2022,3.1,,,VANCOUVER INTL A,,,,1,,1108395.2022.1.18,5.5,6.3,,,100,,,,0,1108395,11.7,2022-01-18 00:00:00,3.1,99,,18,M,,,7,M,0,BC
-123.18388888888889,49.194722222222225,2022,8,,,VANCOUVER INTL A,,,,1,,1108395.2022.1.19,6.5,8.1,,,100,,,,0,1108395,9.9,2022-01-19 00:00:00,8,85,,19,M,,,9.6,M,0,BC
-123.18388888888889,49.194722222222225,2022,11,,50,VANCOUVER INTL A,,,,1,,1108395.2022.1.20,6.1,8.9,,26,99,,,,0,1108395,9.1,2022-01-20 00:00:00,11,82,,20,,,,11.7,,0,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,1,,1108395.2022.1.21,2.2,4.9,,,100,,,,0,1108395,13.1,2022-01-21 00:00:00,0,88,,21,M,,,7.6,M,0,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,1,,1108395.2022.1.22,1.4,4.2,,,100,,,,0,1108395,13.8,2022-01-22 00:00:00,0,85,,22,M,,,7,M,0,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,1,,1108395.2022.1.23,0,2.2,,,100,,,,0,1108395,15.8,2022-01-23 00:00:00,0,95,,23,M,,,4.3,M,0,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,1,,1108395.2022.1.24,2.2,3.3,,,99,,,,0,1108395,14.7,2022-01-24 00:00:00,0,95,,24,M,,,4.3,M,0,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,1,,1108395.2022.1.25,1.3,2.2,,,99,,,,0,1108395,15.8,2022-01-25 00:00:00,0,91,,25,M,,,3,M,0,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,1,,1108395.2022.1.26,1.2,2.3,,,98,,,,0,1108395,15.7,2022-01-26 00:00:00,0,93,,26,M,,,3.4,M,0,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,1,,1108395.2022.1.27,-0.4,2.2,,,99,,,,0,1108395,15.8,2022-01-27 00:00:00,0,88,,27,M,,,4.8,M,0,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,1,,1108395.2022.1.28,-2.2,2.9,,,99,,,,0,1108395,15.1,2022-01-28 00:00:00,0,59,,28,M,,,8,M,0,BC
-123.18388888888889,49.194722222222225,2022,6.4,,,VANCOUVER INTL A,,,,1,,1108395.2022.1.29,-0.2,3.4,,,93,,,,0,1108395,14.6,2022-01-29 00:00:00,6.4,63,,29,M,,,7,M,0,BC
-123.18388888888889,49.194722222222225,2022,14,,59,VANCOUVER INTL A,,,,1,,1108395.2022.1.30,4.6,6.1,,28,97,,,,0,1108395,11.9,2022-01-30 00:00:00,14,85,,30,,,,7.6,,0,BC
-123.18388888888889,49.194722222222225,2022,0,,54,VANCOUVER INTL A,,,,1,,1108395.2022.1.31,3.7,5.4,,28,86,,,,0,1108395,12.6,2022-01-31 00:00:00,0,72,,31,,,,7,,0,BC
-123.18388888888889,49.194722222222225,2022,0,,48,VANCOUVER INTL A,,,,2,,1108395.2022.2.1,-0.4,2.9,,28,90,,,,0,1108395,15.1,2022-02-01 00:00:00,0,70,,1,,,,6.1,,0,BC
-123.18388888888889,49.194722222222225,2022,0.3,,,VANCOUVER INTL A,,T,,2,,1108395.2022.2.2,-1.8,0.1,,,97,,,,0,1108395,17.9,2022-02-02 00:00:00,0.3,65,,2,M,,,2,M,0,BC
-123.18388888888889,49.194722222222225,2022,7.3,,,VANCOUVER INTL A,,T,,2,,1108395.2022.2.3,1.8,3.9,,,99,,,,0,1108395,14.1,2022-02-03 00:00:00,7.3,97,,3,M,,,5.9,M,0,BC
-123.18388888888889,49.194722222222225,2022,3.3,,46,VANCOUVER INTL A,,,,2,,1108395.2022.2.4,3.8,6.2,,12,99,,,,0,1108395,11.8,2022-02-04 00:00:00,3.3,84,,4,,,,8.6,,0,BC
-123.18388888888889,49.194722222222225,2022,0,,52,VANCOUVER INTL A,,,,2,,1108395.2022.2.5,3.9,5.7,,24,100,,,,0,1108395,12.3,2022-02-05 00:00:00,0,88,,5,,,,7.5,,0,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,2,,1108395.2022.2.6,-0.4,3.5,,,100,,,,0,1108395,14.5,2022-02-06 00:00:00,0,86,,6,M,,,7.4,M,0,BC
-123.18388888888889,49.194722222222225,2022,0,,33,VANCOUVER INTL A,,,,2,,1108395.2022.2.7,2.9,7.4,,19,98,,,,0,1108395,10.6,2022-02-07 00:00:00,0,66,,7,,,,11.8,,0,BC
-123.18388888888889,49.194722222222225,2022,2.9,,,VANCOUVER INTL A,,,,2,,1108395.2022.2.8,2.9,5.5,,,97,,,,0,1108395,12.5,2022-02-08 00:00:00,2.9,90,,8,M,,,8,M,0,BC
-123.18388888888889,49.194722222222225,2022,0.9,,,VANCOUVER INTL A,,,,2,,1108395.2022.2.9,5.8,7.3,,,98,,,,0,1108395,10.7,2022-02-09 00:00:00,0.9,87,,9,M,,,8.7,M,0,BC
-123.18388888888889,49.194722222222225,2022,0.2,,,VANCOUVER INTL A,,,,2,,1108395.2022.2.10,3.4,5.1,,,100,,,,0,1108395,12.9,2022-02-10 00:00:00,0.2,97,,10,M,,,6.8,M,0,BC
-123.18388888888889,49.194722222222225,2022,0,,38,VANCOUVER INTL A,,,,2,,1108395.2022.2.11,2.2,5.1,,30,100,,,,0,1108395,12.9,2022-02-11 00:00:00,0,88,,11,,,,8,,0,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,2,,1108395.2022.2.12,-0.2,3.6,,,100,,,,0,1108395,14.4,2022-02-12 00:00:00,0,81,,12,M,,,7.4,M,0,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,2,,1108395.2022.2.13,-0.8,4.4,,,99,,,,0,1108395,13.6,2022-02-13 00:00:00,0,74,,13,M,,,9.6,M,0,BC
-123.18388888888889,49.194722222222225,2022,3.5,,,VANCOUVER INTL A,,,,2,,1108395.2022.2.14,3.3,5.9,,,98,,,,0,1108395,12.1,2022-02-14 00:00:00,3.5,71,,14,M,,,8.4,M,0,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,2,,1108395.2022.2.15,3.4,6.1,,,98,,,,0,1108395,11.9,2022-02-15 00:00:00,0,80,,15,M,,,8.8,M,0,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,2,,1108395.2022.2.16,1.8,5.5,,,99,,,,0,1108395,12.5,2022-02-16 00:00:00,0,70,,16,M,,,9.1,M,0,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,2,,1108395.2022.2.17,4.3,6.9,,,91,,,,0,1108395,11.1,2022-02-17 00:00:00,0,70,,17,M,,,9.5,M,0,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,2,,1108395.2022.2.18,3.5,5.8,,,100,,,,0,1108395,12.2,2022-02-18 00:00:00,0,85,,18,M,,,8.1,M,0,BC
-123.18388888888889,49.194722222222225,2022,3.6,,35,VANCOUVER INTL A,,,,2,,1108395.2022.2.19,3,5.7,,14,97,,,,0,1108395,12.3,2022-02-19 00:00:00,3.6,86,,19,,,,8.4,,0,BC
-123.18388888888889,49.194722222222225,2022,0,,49,VANCOUVER INTL A,,,,2,,1108395.2022.2.20,3.6,5.8,,29,92,,,,0,1108395,12.2,2022-02-20 00:00:00,0,67,,20,,,,8,,0,BC
-123.18388888888889,49.194722222222225,2022,0.9,,41,VANCOUVER INTL A,,,,2,,1108395.2022.2.21,-0.8,3.5,,11,93,,,,0,1108395,14.5,2022-02-21 00:00:00,0.9,35,,21,,,,7.7,,0,BC
-123.18388888888889,49.194722222222225,2022,0,,40,VANCOUVER INTL A,,,,2,,1108395.2022.2.22,-3.2,-0.2,,7,39,,,,0,1108395,18.2,2022-02-22 00:00:00,0,22,,22,,,,2.8,,0,BC
-123.18388888888889,49.194722222222225,2022,0,,33,VANCOUVER INTL A,,T,,2,T,1108395.2022.2.23,-6.8,-2.7,,10,84,,0,,0,1108395,20.7,2022-02-23 00:00:00,0,30,,23,,,T,1.5,,0,BC
-123.18388888888889,49.194722222222225,2022,,,,VANCOUVER INTL A,,,,2,,1108395.2022.2.24,-5.2,-0.6,,,95,,2,M,0,1108395,18.6,2022-02-24 00:00:00,,49,,24,M,,M,4,M,2.2,BC
-123.18388888888889,49.194722222222225,2022,0,,32,VANCOUVER INTL A,,,,2,,1108395.2022.2.25,-4.6,0.4,,21,87,,,,0,1108395,17.6,2022-02-25 00:00:00,0,54,,25,,,,5.4,,0,BC
-123.18388888888889,49.194722222222225,2022,6.2,,60,VANCOUVER INTL A,,,,2,,1108395.2022.2.26,-3.1,4.1,,11,96,,,,0,1108395,13.9,2022-02-26 00:00:00,6.2,41,,26,,,,11.2,,0,BC
-123.18388888888889,49.194722222222225,2022,19.3,,42,VANCOUVER INTL A,,,,2,,1108395.2022.2.27,4.4,7.6,,18,97,,,,0,1108395,10.4,2022-02-27 00:00:00,19.3,73,,27,,,,10.7,,0,BC
-123.18388888888889,49.194722222222225,2022,11.3,,39,VANCOUVER INTL A,,,,2,,1108395.2022.2.28,6.4,7.5,,8,99,,,,0,1108395,10.5,2022-02-28 00:00:00,11.3,92,,28,,,,8.5,,0,BC
-123.18388888888889,49.194722222222225,2022,3.5,,32,VANCOUVER INTL A,,,,3,,1108395.2022.3.1,7.1,10.1,,27,100,,,,0,1108395,7.9,2022-03-01 00:00:00,3.5,82,,1,,,,13,,0,BC
-123.18388888888889,49.194722222222225,2022,4.7,,32,VANCOUVER INTL A,,,,3,,1108395.2022.3.2,5.9,8.7,,10,99,,,,0,1108395,9.3,2022-03-02 00:00:00,4.7,76,,2,,,,11.4,,0,BC
-123.18388888888889,49.194722222222225,2022,0.2,,,VANCOUVER INTL A,,,,3,,1108395.2022.3.3,4.8,7.3,,,99,,,,0,1108395,10.7,2022-03-03 00:00:00,0.2,83,,3,M,,,9.7,M,0,BC
-123.18388888888889,49.194722222222225,2022,0,,45,VANCOUVER INTL A,,,,3,,1108395.2022.3.4,4.5,6.7,,28,99,,,,0,1108395,11.3,2022-03-04 00:00:00,0,82,,4,,,,8.8,,0,BC
-123.18388888888889,49.194722222222225,2022,0,,39,VANCOUVER INTL A,,,,3,,1108395.2022.3.5,3.3,6.1,,30,96,,,,0,1108395,11.9,2022-03-05 00:00:00,0,76,,5,,,,8.9,,0,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,3,,1108395.2022.3.6,-0.7,4.5,,,98,,,,0,1108395,13.5,2022-03-06 00:00:00,0,71,,6,M,,,9.7,M,0,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,3,,1108395.2022.3.7,2.8,6.3,,,99,,,,0,1108395,11.7,2022-03-07 00:00:00,0,76,,7,M,,,9.8,M,0,BC
-123.18388888888889,49.194722222222225,2022,0.3,,,VANCOUVER INTL A,,,,3,,1108395.2022.3.8,4.1,7,,,98,,,,0,1108395,11,2022-03-08 00:00:00,0.3,69,,8,M,,,9.9,M,0,BC
-123.18388888888889,49.194722222222225,2022,0,,35,VANCOUVER INTL A,,,,3,,1108395.2022.3.9,-1.3,3.3,,26,60,,,,0,1108395,14.7,2022-03-09 00:00:00,0,22,,9,,,,7.8,,0,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,3,,1108395.2022.3.10,-2.2,2.4,,,70,,,,0,1108395,15.6,2022-03-10 00:00:00,0,49,,10,M,,,6.9,M,0,BC
-123.18388888888889,49.194722222222225,2022,3.3,,,VANCOUVER INTL A,,,,3,,1108395.2022.3.11,2.2,3.9,,,95,,,,0,1108395,14.1,2022-03-11 00:00:00,3.3,57,,11,M,,,5.6,M,0,BC
-123.18388888888889,49.194722222222225,2022,14.1,,43,VANCOUVER INTL A,,,,3,,1108395.2022.3.12,3.2,7.2,,12,98,,,,0,1108395,10.8,2022-03-12 00:00:00,14.1,57,,12,,,,11.2,,0,BC
-123.18388888888889,49.194722222222225,2022,8.3,,,VANCOUVER INTL A,,,,3,,1108395.2022.3.13,5.5,8.3,,,100,,,,0,1108395,9.7,2022-03-13 00:00:00,8.3,70,,13,M,,,11.1,M,0,BC
-123.18388888888889,49.194722222222225,2022,35.9,,46,VANCOUVER INTL A,,,,3,,1108395.2022.3.14,6,7.1,,11,99,,,,0,1108395,10.9,2022-03-14 00:00:00,35.9,94,,14,,,,8.2,,0,BC
-123.18388888888889,49.194722222222225,2022,3.2,,38,VANCOUVER INTL A,,,,3,,1108395.2022.3.15,5.5,7.7,,5,99,,,,0,1108395,10.3,2022-03-15 00:00:00,3.2,72,,15,,,,9.9,,0,BC
-123.18388888888889,49.194722222222225,2022,0,,37,VANCOUVER INTL A,,,,3,,1108395.2022.3.16,1.6,6.5,,14,99,,,,0,1108395,11.5,2022-03-16 00:00:00,0,59,,16,,,,11.3,,0,BC
-123.18388888888889,49.194722222222225,2022,17.5,,,VANCOUVER INTL A,,,,3,,1108395.2022.3.17,5.4,6.6,,,97,,,,0,1108395,11.4,2022-03-17 00:00:00,17.5,81,,17,M,,,7.7,M,0,BC
-123.18388888888889,49.194722222222225,2022,4.1,,,VANCOUVER INTL A,,,,3,,1108395.2022.3.18,5.6,7.8,,,99,,,,0,1108395,10.2,2022-03-18 00:00:00,4.1,74,,18,M,,,9.9,M,0,BC
-123.18388888888889,49.194722222222225,2022,2,,46,VANCOUVER INTL A,,,,3,,1108395.2022.3.19,5.9,8,,28,99,,,,0,1108395,10,2022-03-19 00:00:00,2,59,,19,,,,10,,0,BC
-123.18388888888889,49.194722222222225,2022,8.1,,41,VANCOUVER INTL A,,,,3,,1108395.2022.3.20,1.3,4.4,,17,96,,,,0,1108395,13.6,2022-03-20 00:00:00,8.1,72,,20,,,,7.4,,0,BC
-123.18388888888889,49.194722222222225,2022,21.6,,32,VANCOUVER INTL A,,,,3,,1108395.2022.3.21,4.6,6.5,,9,97,,,,0,1108395,11.5,2022-03-21 00:00:00,21.6,81,,21,,,,8.4,,0,BC
-123.18388888888889,49.194722222222225,2022,7.9,,,VANCOUVER INTL A,,,,3,,1108395.2022.3.22,6.9,9.8,,,100,,,,0,1108395,8.2,2022-03-22 00:00:00,7.9,91,,22,M,,,12.7,M,0,BC
-123.18388888888889,49.194722222222225,2022,4,,51,VANCOUVER INTL A,,,,3,,1108395.2022.3.23,5.5,8.9,,29,99,,,,0,1108395,9.1,2022-03-23 00:00:00,4,74,,23,,,,12.3,,0,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,3,,1108395.2022.3.24,1.5,5.7,,,99,,,,0,1108395,12.3,2022-03-24 00:00:00,0,71,,24,M,,,9.8,M,0,BC
-123.18388888888889,49.194722222222225,2022,0,,,VANCOUVER INTL A,,,,3,,1108395.2022.3.25,4.8,8.7,,,94,,,T,0,1108395,9.3,2022-03-25 00:00:00,0,61,,25,M,,T,12.5,M,0,BC
-123.18388888888889,49.194722222222225,2022,6,,,VANCOUVER INTL A,,,,3,,1108395.2022.3.26,7.2,9.9,,,98,,,,0,1108395,8.1,2022-03-26 00:00:00,6,73,,26,M,,,12.6,M,0,BC
-123.18388888888889,49.194722222222225,2022,2,,34,VANCOUVER INTL A,,,,3,,1108395.2022.3.27,7.8,10,,31,100,,,,0,1108395,8,2022-03-27 00:00:00,2,84,,27,,,,12.1,,0,BC
-123.18388888888889,49.194722222222225,2022,3.9,,38,VANCOUVER INTL A,,,,3,,1108395.2022.3.28,5.4,8.3,,29,100,,,,0,1108395,9.7,2022-03-28 00:00:00,3.9,84,,28,,,,11.2,,0,BC
-123.18388888888889,49.194722222222225,2022,1.6,,31,VANCOUVER INTL A,,,,3,,1108395.2022.3.29,4.2,9.7,,20,100,,,,0,1108395,8.3,2022-03-29 00:00:00,1.6,66,,29,,,,15.1,,0,BC
-123.18388888888889,49.194722222222225,2022,0.8,,,VANCOUVER INTL A,,,,3,,1108395.2022.3.30,5.7,8.9,,,92,,,,0,1108395,9.1,2022-03-30 00:00:00,0.8,57,,30,M,,,12.1,M,0,BC
-123.18388888888889,49.194722222222225,2022,0,,41,VANCOUVER INTL A,,,,3,,1108395.2022.3.31,5.9,8.3,,28,88,,,,0,1108395,9.7,2022-03-31 00:00:00,0,59,,31,,,,10.6,,0,BC
-123.18388888888889,49.194722222222225,2022,2.2,,32,VANCOUVER INTL A,,,,4,,1108395.2022.4.1,5.6,7.5,,13,94,,,,0,1108395,10.5,2022-04-01 00:00:00,2.2,71,,1,,,,9.4,,0,BC
-123.18388888888889,49.194722222222225,2022,0.4,,35,VANCOUVER INTL A,,,,4,,1108395.2022.4.2,4.3,8.2,,15,99,,,,0,1108395,9.8,2022-04-02 00:00:00,0.4,54,,2,,,,12,,0,BC
-123.18388888888889,49.194722222222225,2022,16.6,,57,VANCOUVER INTL A,,,,4,,1108395.2022.4.3,6,7.6,,13,99,,,,0,1108395,10.4,2022-04-03 00:00:00,16.6,80,,3,,,,9.2,,0,BC
-123.18388888888889,49.194722222222225,2022,5.4,,67,VANCOUVER INTL A,,,,4,,1108395.2022.4.4,6,7.9,,15,94,,,,0,1108395,10.1,2022-04-04 00:00:00,5.4,66,,4,,,,9.7,,0,BC
-123.18388888888889,49.194722222222225,2022,0.3,,54,VANCOUVER INTL A,,,,4,,1108395.2022.4.5,5.4,8.4,,28,92,,,,0,1108395,9.6,2022-04-05 00:00:00,0.3,54,,5,,,,11.3,,0,BC
