"LOCAL_DATE","x","y","TOTAL_PRECIPITATION","STATION_NAME","MAX_TEMPERATURE","MIN_TEMPERATURE","TOTAL_RAIN","MIN_REL_HUMIDITY","LOCAL_YEAR","LOCAL_MONTH","MEAN_TEMPERATURE"
2011-02-12,-122.6775,53.8841666666667,NA,"Prince_George",2.8,-1,NA,NA,2011,2,0.9
2011-02-13,-122.6775,53.8841666666667,0,"Prince_George",3.1,-3.5,NA,NA,2011,2,-0.2
2011-02-14,-122.6775,53.8841666666667,5.8,"Prince_George",5.8,-1.4,NA,NA,2011,2,2.2
2011-02-15,-122.6775,53.8841666666667,0,"Prince_George",5.2,-15.3,NA,NA,2011,2,-5.1
2011-02-16,-122.6775,53.8841666666667,0,"Prince_George",-12.4,-16.1,NA,NA,2011,2,-14.3
2011-02-17,-122.6775,53.8841666666667,0,"Prince_George",-14.4,-22,NA,NA,2011,2,-18.2
2011-02-18,-122.6775,53.8841666666667,0,"Prince_George",-14.9,-28.6,NA,NA,2011,2,-21.8
2011-02-19,-122.6775,53.8841666666667,0,"Prince_George",-14.5,-33.5,NA,NA,2011,2,-24
2011-02-20,-122.6775,53.8841666666667,0,"Prince_George",-10,-24.8,NA,NA,2011,2,-17.4
2011-02-21,-122.6775,53.8841666666667,0,"Prince_George",-4.4,-14.5,NA,NA,2011,2,-9.5
2011-02-22,-122.6775,53.8841666666667,0,"Prince_George",-8.1,-16.5,NA,NA,2011,2,-12.3
2011-02-23,-122.6775,53.8841666666667,0,"Prince_George",-14.6,-20.2,NA,NA,2011,2,-17.4
2011-02-24,-122.6775,53.8841666666667,0,"Prince_George",-14.5,-23.5,NA,NA,2011,2,-19
2011-02-25,-122.6775,53.8841666666667,0,"Prince_George",-11,-21.7,NA,NA,2011,2,-16.4
2011-02-26,-122.6775,53.8841666666667,0,"Prince_George",-6.5,-11.7,NA,NA,2011,2,-9.1
2011-02-27,-122.6775,53.8841666666667,0,"Prince_George",-6.4,-18.3,NA,NA,2011,2,-12.4
2011-02-28,-122.6775,53.8841666666667,1.9,"Prince_George",-18.3,-22.8,NA,NA,2011,2,-20.6
2011-03-01,NA,NA,NA,"Prince_George",NA,NA,NA,NA,NA,NA,NA
2011-03-02,NA,NA,NA,"Prince_George",NA,NA,NA,NA,NA,NA,NA
2011-03-03,-122.6775,53.8841666666667,0,"Prince_George",-8.7,-18.2,NA,NA,2011,3,-13.5
2011-03-04,-122.6775,53.8841666666667,0,"Prince_George",-4.2,-16.5,NA,NA,2011,3,-10.4
2011-03-05,-122.6775,53.8841666666667,0,"Prince_George",-6.7,-12.3,NA,NA,2011,3,-9.5
2011-03-06,-122.6775,53.8841666666667,0,"Prince_George",-7.7,-20.9,NA,NA,2011,3,-14.3
2011-03-07,NA,NA,NA,"Prince_George",NA,NA,NA,NA,NA,NA,NA
2011-03-08,-122.6775,53.8841666666667,0,"Prince_George",-0.3,-21,NA,NA,2011,3,-10.7
2011-03-09,-122.6775,53.8841666666667,0,"Prince_George",-0.8,-12.5,NA,NA,2011,3,-6.7
2011-03-10,-122.6775,53.8841666666667,0,"Prince_George",-3.6,-8.9,NA,NA,2011,3,-6.3
2011-03-11,-122.6775,53.8841666666667,0,"Prince_George",-0.8,-13,NA,NA,2011,3,-6.9
2011-03-12,-122.6775,53.8841666666667,0,"Prince_George",7.2,-4.8,NA,NA,2011,3,1.2
2011-03-13,-122.6775,53.8841666666667,0,"Prince_George",4.1,-2.2,NA,NA,2011,3,1
2011-03-14,-122.6775,53.8841666666667,0,"Prince_George",8.1,0.1,NA,NA,2011,3,4.1
2011-03-15,-122.6775,53.8841666666667,0,"Prince_George",9.5,-1,NA,NA,2011,3,4.3
2011-03-16,-122.6775,53.8841666666667,0,"Prince_George",7.6,-0.2,NA,NA,2011,3,3.7
2011-03-17,-122.6775,53.8841666666667,0,"Prince_George",3.4,-5.1,NA,NA,2011,3,-0.9
2011-03-18,-122.6775,53.8841666666667,0,"Prince_George",5.9,-10,NA,NA,2011,3,-2.1
2011-03-19,-122.6775,53.8841666666667,0,"Prince_George",5.1,-4.6,NA,NA,2011,3,0.3
2011-03-20,-122.6775,53.8841666666667,0,"Prince_George",1,-4,NA,NA,2011,3,-1.5
2011-03-21,-122.6775,53.8841666666667,0,"Prince_George",4.6,-5.8,NA,NA,2011,3,-0.6
2011-03-22,-122.6775,53.8841666666667,0,"Prince_George",4.6,-4.7,NA,NA,2011,3,-0.1
2011-03-23,-122.6775,53.8841666666667,0,"Prince_George",6.8,-10,NA,NA,2011,3,-1.6
2011-03-24,-122.6775,53.8841666666667,0,"Prince_George",7.6,-3.4,NA,NA,2011,3,2.1
2011-03-25,NA,NA,NA,"Prince_George",NA,NA,NA,NA,NA,NA,NA
2011-03-26,-122.6775,53.8841666666667,0,"Prince_George",7.8,-2.3,NA,NA,2011,3,2.8
2011-03-27,-122.6775,53.8841666666667,0,"Prince_George",9.3,-6.8,NA,NA,2011,3,1.3
2011-03-28,-122.6775,53.8841666666667,0,"Prince_George",8.9,-6.9,NA,NA,2011,3,1
2011-03-29,-122.6775,53.8841666666667,0,"Prince_George",8.3,0.3,NA,NA,2011,3,4.3
2011-03-30,-122.6775,53.8841666666667,0,"Prince_George",9.2,1.7,NA,NA,2011,3,5.5
2011-03-31,-122.6775,53.8841666666667,0,"Prince_George",8.4,0.5,NA,NA,2011,3,4.5
2011-04-01,-122.6775,53.8841666666667,0,"Prince_George",6.4,-3.4,NA,NA,2011,4,1.5
2011-04-02,-122.6775,53.8841666666667,0,"Prince_George",7.4,-7.4,NA,NA,2011,4,0
2011-04-03,-122.6775,53.8841666666667,0,"Prince_George",7.3,-7.6,NA,NA,2011,4,-0.2
2011-04-04,-122.6775,53.8841666666667,0,"Prince_George",9.3,-0.4,NA,NA,2011,4,4.5
2011-04-05,-122.6775,53.8841666666667,0,"Prince_George",4.1,-2.8,NA,NA,2011,4,0.7
2011-04-06,-122.6775,53.8841666666667,0,"Prince_George",6.7,-2.6,NA,NA,2011,4,2.1
2011-04-07,-122.6775,53.8841666666667,0,"Prince_George",7.4,-5.9,NA,NA,2011,4,0.8
2011-04-08,-122.6775,53.8841666666667,0,"Prince_George",5.8,-3.4,NA,NA,2011,4,1.2
2011-04-09,-122.6775,53.8841666666667,0,"Prince_George",10.3,0.5,NA,NA,2011,4,5.4
2011-04-10,-122.6775,53.8841666666667,0,"Prince_George",9,-0.3,NA,NA,2011,4,4.4
2011-04-11,-122.6775,53.8841666666667,0,"Prince_George",6.1,-1.8,NA,NA,2011,4,2.2
2011-04-12,-122.6775,53.8841666666667,0,"Prince_George",8.4,-4,NA,NA,2011,4,2.2
2011-04-13,-122.6775,53.8841666666667,0,"Prince_George",10.6,0.8,NA,NA,2011,4,5.7
2011-04-14,-122.6775,53.8841666666667,0,"Prince_George",9.1,-1.4,NA,NA,2011,4,3.9
2011-04-15,-122.6775,53.8841666666667,0,"Prince_George",7.1,-5.4,NA,NA,2011,4,0.9
2011-04-16,-122.6775,53.8841666666667,0,"Prince_George",7.5,-2.4,NA,NA,2011,4,2.6
2011-04-17,-122.6775,53.8841666666667,0,"Prince_George",6.3,-3,NA,NA,2011,4,1.7
2011-04-18,-122.6775,53.8841666666667,0,"Prince_George",6.7,-6.8,NA,NA,2011,4,-0.1
2011-04-19,-122.6775,53.8841666666667,0,"Prince_George",6.9,-4.7,NA,NA,2011,4,1.1
2011-04-20,-122.6775,53.8841666666667,0,"Prince_George",7.8,-5,NA,NA,2011,4,1.4
2011-04-21,-122.6775,53.8841666666667,0,"Prince_George",7.4,-5.4,NA,NA,2011,4,1
2011-04-22,-122.6775,53.8841666666667,0,"Prince_George",9,-4.4,NA,NA,2011,4,2.3
2011-04-23,-122.6775,53.8841666666667,0,"Prince_George",14.7,-5.5,NA,NA,2011,4,4.6
2011-04-24,-122.6775,53.8841666666667,0,"Prince_George",16.2,-5.8,NA,NA,2011,4,5.2
2011-04-25,-122.6775,53.8841666666667,0,"Prince_George",11.6,2.4,NA,NA,2011,4,7
2011-04-26,-122.6775,53.8841666666667,0,"Prince_George",13.6,-1.1,NA,NA,2011,4,6.3
2011-04-27,-122.6775,53.8841666666667,0,"Prince_George",10.8,0.5,NA,NA,2011,4,5.7
2011-04-28,-122.6775,53.8841666666667,0,"Prince_George",12.2,-2.4,NA,NA,2011,4,4.9
2011-04-29,-122.6775,53.8841666666667,0,"Prince_George",12.2,2.3,NA,NA,2011,4,7.3
2011-04-30,-122.6775,53.8841666666667,0,"Prince_George",10.9,0.4,NA,NA,2011,4,5.7
2011-05-01,-122.6775,53.8841666666667,0,"Prince_George",14.1,-4.3,NA,NA,2011,5,4.9
2011-05-02,-122.6775,53.8841666666667,0,"Prince_George",10.2,2.7,NA,NA,2011,5,6.5
2011-05-03,-122.6775,53.8841666666667,0,"Prince_George",11.3,1.5,NA,NA,2011,5,6.4
2011-05-04,-122.6775,53.8841666666667,0,"Prince_George",12.2,0.8,NA,NA,2011,5,6.5
2011-05-05,-122.6775,53.8841666666667,0,"Prince_George",10.7,4.4,NA,NA,2011,5,7.6
2011-05-06,-122.6775,53.8841666666667,0,"Prince_George",12.2,2.6,NA,NA,2011,5,7.4
2011-05-07,-122.6775,53.8841666666667,0,"Prince_George",13.9,0.6,NA,NA,2011,5,7.3
2011-05-08,NA,NA,NA,"Prince_George",NA,NA,NA,NA,NA,NA,NA
2011-05-09,-122.6775,53.8841666666667,0,"Prince_George",16,4,NA,NA,2011,5,10
2011-05-10,-122.6775,53.8841666666667,0,"Prince_George",12,2.7,NA,NA,2011,5,7.4
2011-05-11,-122.6775,53.8841666666667,0,"Prince_George",7.5,4,NA,NA,2011,5,5.8
2011-05-12,-122.6775,53.8841666666667,0,"Prince_George",11.7,0.1,NA,NA,2011,5,5.9
2011-05-13,-122.6775,53.8841666666667,0,"Prince_George",15.1,-1.4,NA,NA,2011,5,6.9
2011-05-14,-122.6775,53.8841666666667,0,"Prince_George",11.5,0.2,NA,NA,2011,5,5.9
2011-05-15,-122.6775,53.8841666666667,0,"Prince_George",21.6,0.1,NA,NA,2011,5,10.9
2011-05-16,-122.6775,53.8841666666667,NA,"Prince_George",NA,7.8,NA,NA,2011,5,NA
2011-05-17,-122.6775,53.8841666666667,12.3,"Prince_George",9.6,3.2,NA,NA,2011,5,6.4
2011-05-18,-122.6775,53.8841666666667,0,"Prince_George",13.1,2.4,NA,NA,2011,5,7.8
2011-05-19,-122.6775,53.8841666666667,0,"Prince_George",18.4,-0.9,NA,NA,2011,5,8.8
2011-05-20,-122.6775,53.8841666666667,0,"Prince_George",21.1,2.5,NA,NA,2011,5,11.8
2011-05-21,-122.6775,53.8841666666667,3.3,"Prince_George",21.9,2,NA,NA,2011,5,12
2011-05-22,-122.6775,53.8841666666667,0,"Prince_George",14.9,5.8,NA,NA,2011,5,10.4
2011-05-23,-122.6775,53.8841666666667,0.5,"Prince_George",13,6.4,NA,NA,2011,5,9.7
2011-05-24,-122.6775,53.8841666666667,0,"Prince_George",14.8,3.7,NA,NA,2011,5,9.3
2011-05-25,-122.6775,53.8841666666667,0,"Prince_George",20,5.3,NA,NA,2011,5,12.7
2011-05-26,-122.6775,53.8841666666667,0.5,"Prince_George",17.3,8.2,NA,NA,2011,5,12.8
2011-05-27,-122.6775,53.8841666666667,0,"Prince_George",12.5,4.2,NA,NA,2011,5,8.4
2011-05-28,-122.6775,53.8841666666667,0.3,"Prince_George",19.3,5,NA,NA,2011,5,12.2
2011-05-29,-122.6775,53.8841666666667,0,"Prince_George",21.1,2.1,NA,NA,2011,5,11.6
2011-05-30,NA,NA,NA,"Prince_George",NA,NA,NA,NA,NA,NA,NA
2011-05-31,-122.6775,53.8841666666667,0,"Prince_George",19.8,0.6,NA,NA,2011,5,10.2
2011-06-01,-122.6775,53.8841666666667,0,"Prince_George",20.7,3.2,NA,NA,2011,6,12
2011-06-02,-122.6775,53.8841666666667,0,"Prince_George",21.6,5.7,NA,NA,2011,6,13.7
2011-06-03,-122.6775,53.8841666666667,0,"Prince_George",21.8,9.2,NA,NA,2011,6,15.5
2011-06-04,-122.6775,53.8841666666667,0,"Prince_George",19.6,2.9,NA,NA,2011,6,11.3
2011-06-05,-122.6775,53.8841666666667,0,"Prince_George",18.9,6.6,NA,NA,2011,6,12.8
2011-06-06,-122.6775,53.8841666666667,1,"Prince_George",22,-0.2,NA,NA,2011,6,10.9
2011-06-07,-122.6775,53.8841666666667,0.3,"Prince_George",18.2,8.2,NA,NA,2011,6,13.2
2011-06-08,-122.6775,53.8841666666667,0,"Prince_George",NA,3.4,NA,NA,2011,6,NA
2011-06-09,-122.6775,53.8841666666667,NA,"Prince_George",NA,NA,NA,NA,2011,6,NA
2011-06-10,-122.6775,53.8841666666667,0.3,"Prince_George",16.3,8.1,NA,NA,2011,6,12.2
2011-06-11,-122.6775,53.8841666666667,0,"Prince_George",18.9,3.7,NA,NA,2011,6,11.3
2011-06-12,-122.6775,53.8841666666667,0,"Prince_George",20.7,4.6,NA,NA,2011,6,12.7
2011-06-13,-122.6775,53.8841666666667,7.1,"Prince_George",16.4,8.3,NA,NA,2011,6,12.4
2011-06-14,-122.6775,53.8841666666667,0.8,"Prince_George",15.5,4.1,NA,NA,2011,6,9.8
2011-06-15,-122.6775,53.8841666666667,0.3,"Prince_George",14.8,4.8,NA,NA,2011,6,9.8
2011-06-16,-122.6775,53.8841666666667,0,"Prince_George",20.5,5.2,NA,NA,2011,6,12.9
2011-06-17,-122.6775,53.8841666666667,0,"Prince_George",22.4,6.5,NA,NA,2011,6,14.5
2011-06-18,-122.6775,53.8841666666667,0,"Prince_George",19.7,7.9,NA,NA,2011,6,13.8
2011-06-19,-122.6775,53.8841666666667,0,"Prince_George",17.2,11.4,NA,NA,2011,6,14.3
2011-06-20,NA,NA,NA,"Prince_George",NA,NA,NA,NA,NA,NA,NA
2011-06-21,-122.6775,53.8841666666667,0,"Prince_George",22,3.4,NA,NA,2011,6,12.7
2011-06-22,-122.6775,53.8841666666667,0,"Prince_George",23.7,5.8,NA,NA,2011,6,14.8
2011-06-23,-122.6775,53.8841666666667,3.5,"Prince_George",15.3,8.9,NA,NA,2011,6,12.1
2011-06-24,-122.6775,53.8841666666667,9,"Prince_George",10.6,7,NA,NA,2011,6,8.8
2011-06-25,-122.6775,53.8841666666667,0.3,"Prince_George",14.3,5.8,NA,NA,2011,6,10.1
2011-06-26,NA,NA,NA,"Prince_George",NA,NA,NA,NA,NA,NA,NA
2011-06-27,-122.6775,53.8841666666667,0,"Prince_George",24.8,4.6,NA,NA,2011,6,14.7
2011-06-28,-122.6775,53.8841666666667,8.6,"Prince_George",15.2,12.3,NA,NA,2011,6,13.8
2011-06-29,-122.6775,53.8841666666667,4.1,"Prince_George",18.7,11,NA,NA,2011,6,14.9
2011-06-30,-122.6775,53.8841666666667,0.5,"Prince_George",14.7,6,NA,NA,2011,6,10.4
2011-07-01,-122.6775,53.8841666666667,6.6,"Prince_George",15.5,4,NA,NA,2011,7,9.8
2011-07-02,-122.6775,53.8841666666667,2.6,"Prince_George",17.4,8.6,NA,NA,2011,7,13
2011-07-03,-122.6775,53.8841666666667,10.4,"Prince_George",16.7,8.3,NA,NA,2011,7,12.5
2011-07-04,-122.6775,53.8841666666667,0,"Prince_George",19.2,1.9,NA,NA,2011,7,10.6
2011-07-05,-122.6775,53.8841666666667,0,"Prince_George",19.9,8.6,NA,NA,2011,7,14.3
2011-07-06,-122.6775,53.8841666666667,2.6,"Prince_George",19.5,9,NA,NA,2011,7,14.3
2011-07-07,-122.6775,53.8841666666667,1.6,"Prince_George",15,5.1,NA,NA,2011,7,10.1
2011-07-08,-122.6775,53.8841666666667,25.5,"Prince_George",12.5,7.8,NA,NA,2011,7,10.2
2011-07-09,-122.6775,53.8841666666667,0.8,"Prince_George",15.5,8.5,NA,NA,2011,7,12
2011-07-10,NA,NA,NA,"Prince_George",NA,NA,NA,NA,NA,NA,NA
2011-07-11,-122.6775,53.8841666666667,0.6,"Prince_George",19.8,10.2,NA,NA,2011,7,15
2011-07-12,-122.6775,53.8841666666667,0.3,"Prince_George",22,9.1,NA,NA,2011,7,15.6
2011-07-13,-122.6775,53.8841666666667,8.1,"Prince_George",19.6,9.8,NA,NA,2011,7,14.7
2011-07-14,-122.6775,53.8841666666667,7.3,"Prince_George",18.2,7.8,NA,NA,2011,7,13
2011-07-15,-122.6775,53.8841666666667,6.8,"Prince_George",18,10.2,NA,NA,2011,7,14.1
2011-07-16,-122.6775,53.8841666666667,5.6,"Prince_George",21.3,9.2,NA,NA,2011,7,15.3
2011-07-17,-122.6775,53.8841666666667,0.5,"Prince_George",22.7,11.7,NA,NA,2011,7,17.2
2011-07-18,-122.6775,53.8841666666667,1,"Prince_George",20,10,NA,NA,2011,7,15
2011-07-19,-122.6775,53.8841666666667,0,"Prince_George",19.6,9.1,NA,NA,2011,7,14.4
2011-07-20,-122.6775,53.8841666666667,3.8,"Prince_George",18.5,9.6,NA,NA,2011,7,14.1
2011-07-21,-122.6775,53.8841666666667,3.6,"Prince_George",12.6,7.9,NA,NA,2011,7,10.3
2011-07-22,-122.6775,53.8841666666667,16.3,"Prince_George",14.2,8.4,NA,NA,2011,7,11.3
2011-07-23,-122.6775,53.8841666666667,1.8,"Prince_George",21.4,4.7,NA,NA,2011,7,13.1
2011-07-24,-122.6775,53.8841666666667,2.5,"Prince_George",23,11.4,NA,NA,2011,7,17.2
2011-07-25,-122.6775,53.8841666666667,1.5,"Prince_George",21.8,8.7,NA,NA,2011,7,15.3
2011-07-26,-122.6775,53.8841666666667,0,"Prince_George",19.6,10.9,NA,NA,2011,7,15.3
2011-07-27,-122.6775,53.8841666666667,0,"Prince_George",18.2,9.8,NA,NA,2011,7,14
2011-07-28,-122.6775,53.8841666666667,1.1,"Prince_George",16.3,10.1,NA,NA,2011,7,13.2
2011-07-29,-122.6775,53.8841666666667,0.3,"Prince_George",19,8.8,NA,NA,2011,7,13.9
2011-07-30,-122.6775,53.8841666666667,15.3,"Prince_George",12.5,7.2,NA,NA,2011,7,9.9
2011-07-31,-122.6775,53.8841666666667,6.6,"Prince_George",15.7,6.1,NA,NA,2011,7,10.9
2011-08-01,-122.6775,53.8841666666667,0,"Prince_George",20,5.1,NA,NA,2011,8,12.6
2011-08-02,NA,NA,NA,"Prince_George",NA,NA,NA,NA,NA,NA,NA
2011-08-03,-122.6775,53.8841666666667,0,"Prince_George",22.8,10.2,NA,NA,2011,8,16.5
2011-08-04,-122.6775,53.8841666666667,0,"Prince_George",24.7,5.8,NA,NA,2011,8,15.3
2011-08-05,-122.6775,53.8841666666667,2.5,"Prince_George",21.2,8.6,NA,NA,2011,8,14.9
2011-08-06,-122.6775,53.8841666666667,2.5,"Prince_George",18.2,5.7,NA,NA,2011,8,12
2011-08-07,-122.6775,53.8841666666667,0,"Prince_George",22.4,5.9,NA,NA,2011,8,14.2
2011-08-08,-122.6775,53.8841666666667,0,"Prince_George",25.1,4.5,NA,NA,2011,8,14.8
2011-08-09,-122.6775,53.8841666666667,0,"Prince_George",24.5,7.4,NA,NA,2011,8,16
2011-08-10,-122.6775,53.8841666666667,0,"Prince_George",24.7,5.1,NA,NA,2011,8,14.9
2011-08-11,NA,NA,NA,"Prince_George",NA,NA,NA,NA,NA,NA,NA
2011-08-12,-122.6775,53.8841666666667,0,"Prince_George",18.6,4.3,NA,NA,2011,8,11.5
2011-08-13,-122.6775,53.8841666666667,1.3,"Prince_George",17.5,4.5,NA,NA,2011,8,11
2011-08-14,-122.6775,53.8841666666667,3.4,"Prince_George",16.3,6.1,NA,NA,2011,8,11.2
2011-08-15,-122.6775,53.8841666666667,0.3,"Prince_George",17.3,5.5,NA,NA,2011,8,11.4
2011-08-16,-122.6775,53.8841666666667,0.3,"Prince_George",17,4.8,NA,NA,2011,8,10.9
2011-08-17,-122.6775,53.8841666666667,4.3,"Prince_George",16.6,7.1,NA,NA,2011,8,11.9
2011-08-18,-122.6775,53.8841666666667,0,"Prince_George",17.9,4.6,NA,NA,2011,8,11.3
2011-08-19,-122.6775,53.8841666666667,0,"Prince_George",18.8,4.3,NA,NA,2011,8,11.6
2011-08-20,-122.6775,53.8841666666667,0,"Prince_George",25.6,11.8,NA,NA,2011,8,18.7
2011-08-21,-122.6775,53.8841666666667,4.3,"Prince_George",19.2,13.5,NA,NA,2011,8,16.4
2011-08-22,-122.6775,53.8841666666667,13.3,"Prince_George",17.3,11.7,NA,NA,2011,8,14.5
2011-08-23,-122.6775,53.8841666666667,0.3,"Prince_George",18.9,8.3,NA,NA,2011,8,13.6
2011-08-24,-122.6775,53.8841666666667,0.5,"Prince_George",21.8,7.6,NA,NA,2011,8,14.7
2011-08-25,-122.6775,53.8841666666667,0,"Prince_George",17.6,-0.8,NA,NA,2011,8,8.4
2011-08-26,-122.6775,53.8841666666667,0,"Prince_George",22.3,3.5,NA,NA,2011,8,12.9
2011-08-27,-122.6775,53.8841666666667,0,"Prince_George",22.1,7.1,NA,NA,2011,8,14.6
2011-08-28,-122.6775,53.8841666666667,0,"Prince_George",23.9,4.1,NA,NA,2011,8,14
2011-08-29,-122.6775,53.8841666666667,6.6,"Prince_George",18.5,10,NA,NA,2011,8,14.3
2011-08-30,-122.6775,53.8841666666667,0.3,"Prince_George",16.5,3.8,NA,NA,2011,8,10.2
2011-08-31,-122.6775,53.8841666666667,0,"Prince_George",17.1,2.5,NA,NA,2011,8,9.8
2011-09-01,-122.6775,53.8841666666667,2.3,"Prince_George",16.1,3.7,NA,NA,2011,9,9.9
2011-09-02,-122.6775,53.8841666666667,0,"Prince_George",16.5,5.4,NA,NA,2011,9,11
2011-09-03,-122.6775,53.8841666666667,0,"Prince_George",20.1,1.2,NA,NA,2011,9,10.7
2011-09-04,-122.6775,53.8841666666667,0,"Prince_George",21.9,5.4,NA,NA,2011,9,13.7
2011-09-05,-122.6775,53.8841666666667,0,"Prince_George",20.8,5.1,NA,NA,2011,9,13
2011-09-06,-122.6775,53.8841666666667,0,"Prince_George",24.9,6.1,NA,NA,2011,9,15.5
2011-09-07,NA,NA,NA,"Prince_George",NA,NA,NA,NA,NA,NA,NA
2011-09-08,-122.6775,53.8841666666667,0,"Prince_George",26.1,6.3,NA,NA,2011,9,16.2
2011-09-09,-122.6775,53.8841666666667,0,"Prince_George",25.9,9.3,NA,NA,2011,9,17.6
2011-09-10,-122.6775,53.8841666666667,0,"Prince_George",23,4.1,NA,NA,2011,9,13.6
2011-09-11,-122.6775,53.8841666666667,0,"Prince_George",19.8,4.4,NA,NA,2011,9,12.1
2011-09-12,-122.6775,53.8841666666667,0,"Prince_George",18.9,-0.4,NA,NA,2011,9,9.3
2011-09-13,-122.6775,53.8841666666667,0,"Prince_George",18.5,1.8,NA,NA,2011,9,10.2
2011-09-14,-122.6775,53.8841666666667,0,"Prince_George",20,1.1,NA,NA,2011,9,10.6
2011-09-15,-122.6775,53.8841666666667,13.4,"Prince_George",12.1,4.8,NA,NA,2011,9,8.5
2011-09-16,-122.6775,53.8841666666667,0.3,"Prince_George",15.1,6.4,NA,NA,2011,9,10.8
2011-09-17,-122.6775,53.8841666666667,0,"Prince_George",14.7,1.7,NA,NA,2011,9,8.2
2011-09-18,NA,NA,NA,"Prince_George",NA,NA,NA,NA,NA,NA,NA
2011-09-19,-122.6775,53.8841666666667,0,"Prince_George",15.2,1.1,NA,NA,2011,9,8.2
2011-09-20,-122.6775,53.8841666666667,0,"Prince_George",19.5,-2.2,NA,NA,2011,9,8.7
2011-09-21,-122.6775,53.8841666666667,10.5,"Prince_George",19.6,9.2,NA,NA,2011,9,14.4
2011-09-22,-122.6775,53.8841666666667,7.1,"Prince_George",9.8,5.3,NA,NA,2011,9,7.6
2011-09-23,NA,NA,NA,"Prince_George",NA,NA,NA,NA,NA,NA,NA
2011-09-24,-122.6775,53.8841666666667,19.8,"Prince_George",7,3.7,NA,NA,2011,9,5.4
2011-09-25,-122.6775,53.8841666666667,0.8,"Prince_George",20.2,3.7,NA,NA,2011,9,12
2011-09-26,-122.6775,53.8841666666667,0,"Prince_George",14.6,-2,NA,NA,2011,9,6.3
2011-09-27,-122.6775,53.8841666666667,0,"Prince_George",14.4,8.9,NA,NA,2011,9,11.7
2011-09-28,NA,NA,NA,"Prince_George",NA,NA,NA,NA,NA,NA,NA
2011-09-29,-122.6775,53.8841666666667,0,"Prince_George",16.4,-1,NA,NA,2011,9,7.7
2011-09-30,-122.6775,53.8841666666667,0,"Prince_George",14.7,-2.7,NA,NA,2011,9,6
2011-10-01,NA,NA,NA,"Prince_George",NA,NA,NA,NA,NA,NA,NA
2011-10-02,-122.6775,53.8841666666667,0,"Prince_George",10.6,-3.8,NA,NA,2011,10,3.4
2011-10-03,-122.6775,53.8841666666667,1.3,"Prince_George",12.3,2.3,NA,NA,2011,10,7.3
2011-10-04,-122.6775,53.8841666666667,0,"Prince_George",14.8,-1.5,NA,NA,2011,10,6.7
2011-10-05,-122.6775,53.8841666666667,0,"Prince_George",13,-1.6,NA,NA,2011,10,5.7
2011-10-06,-122.6775,53.8841666666667,0,"Prince_George",12.9,-3.5,NA,NA,2011,10,4.7
2011-10-07,-122.6775,53.8841666666667,0,"Prince_George",13.4,3.1,NA,NA,2011,10,8.3
2011-10-08,-122.6775,53.8841666666667,0,"Prince_George",12.9,-3.4,NA,NA,2011,10,4.8
2011-10-09,-122.6775,53.8841666666667,0,"Prince_George",14.1,1.2,NA,NA,2011,10,7.7
2011-10-10,-122.6775,53.8841666666667,2.3,"Prince_George",10.5,0,NA,NA,2011,10,5.3
2011-10-11,-122.6775,53.8841666666667,0,"Prince_George",11.7,1.5,NA,NA,2011,10,6.6
2011-10-12,-122.6775,53.8841666666667,0.5,"Prince_George",11.4,-0.6,NA,NA,2011,10,5.4
2011-10-13,-122.6775,53.8841666666667,0,"Prince_George",9.5,-2.6,NA,NA,2011,10,3.5
2011-10-14,-122.6775,53.8841666666667,0,"Prince_George",9.2,-3.8,NA,NA,2011,10,2.7
2011-10-15,-122.6775,53.8841666666667,0,"Prince_George",8.4,-5.8,NA,NA,2011,10,1.3
2011-10-16,-122.6775,53.8841666666667,0,"Prince_George",8.6,-7.6,NA,NA,2011,10,0.5
2011-10-17,-122.6775,53.8841666666667,2.1,"Prince_George",9.3,1,NA,NA,2011,10,5.2
2011-10-18,-122.6775,53.8841666666667,NA,"Prince_George",NA,3,NA,NA,2011,10,NA
2011-10-19,-122.6775,53.8841666666667,4.3,"Prince_George",6.7,1.3,NA,NA,2011,10,4
2011-10-20,-122.6775,53.8841666666667,0,"Prince_George",7.8,-3.4,NA,NA,2011,10,2.2
2011-10-21,-122.6775,53.8841666666667,3.3,"Prince_George",10.2,-4.8,NA,NA,2011,10,2.7
2011-10-22,-122.6775,53.8841666666667,1,"Prince_George",8.9,-1.2,NA,NA,2011,10,3.9
2011-10-23,-122.6775,53.8841666666667,0,"Prince_George",6.1,0.3,NA,NA,2011,10,3.2
2011-10-24,NA,NA,NA,"Prince_George",NA,NA,NA,NA,NA,NA,NA
2011-10-25,-122.6775,53.8841666666667,NA,"Prince_George",7.3,-1.8,NA,NA,2011,10,2.8
2011-10-26,-122.6775,53.8841666666667,2.3,"Prince_George",5.4,0.1,NA,NA,2011,10,2.8
2011-10-27,-122.6775,53.8841666666667,0,"Prince_George",6.4,-3.6,NA,NA,2011,10,1.4
2011-10-28,-122.6775,53.8841666666667,0,"Prince_George",7,-1.5,NA,NA,2011,10,2.8
2011-10-29,-122.6775,53.8841666666667,1.8,"Prince_George",3.8,-1.9,NA,NA,2011,10,1
2011-10-30,-122.6775,53.8841666666667,2.5,"Prince_George",10,2.3,NA,NA,2011,10,6.2
2011-10-31,-122.6775,53.8841666666667,0,"Prince_George",7,-0.1,NA,NA,2011,10,3.5
